target_label,target_label_original,target_label_fallback_reason,frame,cue,cue_type,rationale,context_rule,weight_1_3,confidence,source_post_id,source_gold_label,source_content
UP,UPWARD,,self_improvement_motivation,一天一顿 瘦太快了,domain_frame,表达通过极简饮食快速减重，体现积极追求目标的态度，支持UP标签,描述减肥过程时，强调目标达成和积极心态,3,0.8,uc_00049,UPWARD,"一天一顿 瘦太快了丨已掉18.5斤
📝初始体重:112
📝今日体重:93.5
📝目标体重:95
—————————
🥣早餐:🈚️
🥣午餐:喝咖啡（12:30
🥣加餐:清淡麻辣烫（16:30
🏂运动:🈚️
💦喝水:2L
—————————
大苹果🍎的碎碎念:
[星R]下午好呀小宝们！今天一觉睡醒中午十二点啦，但是起床后没什么食欲就只喝了杯黑咖啡，午饭吃了一丢丢，等下午上完课后才开始饿了，所以就把中午买的饭吃掉啦！
[星R]今日是臭美版大苹果！拍了两种风格的照片 小宝们更喜欢韩系果or日系果呢
 #减肥 #减肥打卡 #生活化减肥 
 #减肥减脂吃这些 #保持饥饿感 #纯饮食吃瘦 
 #一天吃什么 #一天只吃一顿 #每天少吃一点点 
 大苹果更适合哪种风格哇"
UP,UPWARD,,achievement_pride,已掉18.5斤,relational_marker,具体的减重成果展示，体现成就感和积极向上的生活状态,强调成果时，支持个人成功和正面变化,3,0.8,uc_00049,UPWARD,"一天一顿 瘦太快了丨已掉18.5斤
📝初始体重:112
📝今日体重:93.5
📝目标体重:95
—————————
🥣早餐:🈚️
🥣午餐:喝咖啡（12:30
🥣加餐:清淡麻辣烫（16:30
🏂运动:🈚️
💦喝水:2L
—————————
大苹果🍎的碎碎念:
[星R]下午好呀小宝们！今天一觉睡醒中午十二点啦，但是起床后没什么食欲就只喝了杯黑咖啡，午饭吃了一丢丢，等下午上完课后才开始饿了，所以就把中午买的饭吃掉啦！
[星R]今日是臭美版大苹果！拍了两种风格的照片 小宝们更喜欢韩系果or日系果呢
 #减肥 #减肥打卡 #生活化减肥 
 #减肥减脂吃这些 #保持饥饿感 #纯饮食吃瘦 
 #一天吃什么 #一天只吃一顿 #每天少吃一点点 
 大苹果更适合哪种风格哇"
UP,UPWARD,,goal_setting,目标体重:95,domain_frame,明确设定目标，表现出积极规划和向上努力的态度,提到目标时，支持积极向上的目标追求,2,0.7,uc_00049,UPWARD,"一天一顿 瘦太快了丨已掉18.5斤
📝初始体重:112
📝今日体重:93.5
📝目标体重:95
—————————
🥣早餐:🈚️
🥣午餐:喝咖啡（12:30
🥣加餐:清淡麻辣烫（16:30
🏂运动:🈚️
💦喝水:2L
—————————
大苹果🍎的碎碎念:
[星R]下午好呀小宝们！今天一觉睡醒中午十二点啦，但是起床后没什么食欲就只喝了杯黑咖啡，午饭吃了一丢丢，等下午上完课后才开始饿了，所以就把中午买的饭吃掉啦！
[星R]今日是臭美版大苹果！拍了两种风格的照片 小宝们更喜欢韩系果or日系果呢
 #减肥 #减肥打卡 #生活化减肥 
 #减肥减脂吃这些 #保持饥饿感 #纯饮食吃瘦 
 #一天吃什么 #一天只吃一顿 #每天少吃一点点 
 大苹果更适合哪种风格哇"
UP,UPWARD,,motivation_support,#减肥减脂吃这些,domain_frame,分享减脂经验，鼓励他人，体现积极向上的生活态度,在分享经验时，支持正面激励,2,0.7,uc_00049,UPWARD,"一天一顿 瘦太快了丨已掉18.5斤
📝初始体重:112
📝今日体重:93.5
📝目标体重:95
—————————
🥣早餐:🈚️
🥣午餐:喝咖啡（12:30
🥣加餐:清淡麻辣烫（16:30
🏂运动:🈚️
💦喝水:2L
—————————
大苹果🍎的碎碎念:
[星R]下午好呀小宝们！今天一觉睡醒中午十二点啦，但是起床后没什么食欲就只喝了杯黑咖啡，午饭吃了一丢丢，等下午上完课后才开始饿了，所以就把中午买的饭吃掉啦！
[星R]今日是臭美版大苹果！拍了两种风格的照片 小宝们更喜欢韩系果or日系果呢
 #减肥 #减肥打卡 #生活化减肥 
 #减肥减脂吃这些 #保持饥饿感 #纯饮食吃瘦 
 #一天吃什么 #一天只吃一顿 #每天少吃一点点 
 大苹果更适合哪种风格哇"
UP,UPWARD,,positive_experience_or_success,颜值封神,style_marker,表达景色或体验极致美丽，带来成功感，支持UP标签,用于描述景色或体验的极致美好时刻,3,0.8,uc_00104,UPWARD,"🌸日本每年4—5月才有的陆上「蓝色眼泪」💙
日本人私藏的小众秘境，下个月颜值封神！
530万粉蝶如海浪般翻涌，160年梦幻紫藤如瀑布般倾泻，这样的美景一年仅一次，就连CNN都强烈推荐
ㅤ
🌸粉蝶花满分打卡攻略
🔎🔍粉蝶花是起源于北美的一年生草本植物（又名：琉璃唐草），花朵约2cm左右，颜色为蓝色或淡蓝色，看上去非常可爱
ㅤ
“想要彻彻底底地邂逅这片蓝色海洋？”
👏从东京出发，只需2小时车程，就能抵达国营日立海滨公园
👏这里的“眺望之丘”上，530万株粉蝶花竞相绽放，仿佛置身于蓝色的梦境之中
🚝从东京站乘坐JR常磐线特急日立号，约1小时20分钟直达胜田站
🚝从仙台站出发，则需约3小时30分钟。到达胜田站后，再乘坐路线巴士，约15分钟即可到达海滨公园西口
✅PS：别忘了品尝园内的粉蝶花主题美食，骑行在花海中，感受春天的浪漫与惬意
ㅤ
📸2025必冲5大神仙取景地📸
1⃣三重县大泉站：动漫名场面再现，用连拍模式捕捉黄色列车，站长老爷爷还会免费发放拍摄时刻表
2⃣山中湖花之都公园：富士山倒影+独家紫白稀有品种
PS：前景粉蝶花+中景薰衣草+背景富士山，乘坐富士急行线，右侧靠窗位最佳
3⃣大阪舞洲海滨公园：海景+蓝花+跨海大桥，落日帆船同框，蓝白渐变冰淇淋等你来尝，夜游发光手环增添神秘感
4⃣福冈海中道公园：樱花与粉蝶花双满开，独家时段4月10-20日，租辆自行车穿越3公里花径，感受双花齐放的浪漫
5⃣广岛花梦之里：二次元结界等你来打卡，任意门、彩虹巴士站、天空邮筒装置艺术等你来拍，蓝色咖喱饭更是不可错过的美食
ㅤ
注意粉蝶花的花期💐，提前做好决定！
尽早过去，不要错过它最美的时刻
ㅤ
包车会让你捕捉到一年中最惊艳的时刻
人生可以有很多次，但这百年一遇的蓝色眼泪
却是看了就很难忘记了……
ㅤ
#日本春日浪漫 #粉蝶花暴击 #摄影圣地打卡 #春天就要上春山 #日本旅行攻略 #日本热门景点 #在一片神奇的蓝色花海中 #日本 #关闭滤镜看世界 #治愈系调色 #日本包车 #日本 #日本包车旅游 #日本包车旅行"
UP,UPWARD,,positive_experience_or_success,封神,style_marker,强调景色极致美丽，带来高光体验，支持UP标签,描述景色或体验达到极致的词汇,3,0.8,uc_00104,UPWARD,"🌸日本每年4—5月才有的陆上「蓝色眼泪」💙
日本人私藏的小众秘境，下个月颜值封神！
530万粉蝶如海浪般翻涌，160年梦幻紫藤如瀑布般倾泻，这样的美景一年仅一次，就连CNN都强烈推荐
ㅤ
🌸粉蝶花满分打卡攻略
🔎🔍粉蝶花是起源于北美的一年生草本植物（又名：琉璃唐草），花朵约2cm左右，颜色为蓝色或淡蓝色，看上去非常可爱
ㅤ
“想要彻彻底底地邂逅这片蓝色海洋？”
👏从东京出发，只需2小时车程，就能抵达国营日立海滨公园
👏这里的“眺望之丘”上，530万株粉蝶花竞相绽放，仿佛置身于蓝色的梦境之中
🚝从东京站乘坐JR常磐线特急日立号，约1小时20分钟直达胜田站
🚝从仙台站出发，则需约3小时30分钟。到达胜田站后，再乘坐路线巴士，约15分钟即可到达海滨公园西口
✅PS：别忘了品尝园内的粉蝶花主题美食，骑行在花海中，感受春天的浪漫与惬意
ㅤ
📸2025必冲5大神仙取景地📸
1⃣三重县大泉站：动漫名场面再现，用连拍模式捕捉黄色列车，站长老爷爷还会免费发放拍摄时刻表
2⃣山中湖花之都公园：富士山倒影+独家紫白稀有品种
PS：前景粉蝶花+中景薰衣草+背景富士山，乘坐富士急行线，右侧靠窗位最佳
3⃣大阪舞洲海滨公园：海景+蓝花+跨海大桥，落日帆船同框，蓝白渐变冰淇淋等你来尝，夜游发光手环增添神秘感
4⃣福冈海中道公园：樱花与粉蝶花双满开，独家时段4月10-20日，租辆自行车穿越3公里花径，感受双花齐放的浪漫
5⃣广岛花梦之里：二次元结界等你来打卡，任意门、彩虹巴士站、天空邮筒装置艺术等你来拍，蓝色咖喱饭更是不可错过的美食
ㅤ
注意粉蝶花的花期💐，提前做好决定！
尽早过去，不要错过它最美的时刻
ㅤ
包车会让你捕捉到一年中最惊艳的时刻
人生可以有很多次，但这百年一遇的蓝色眼泪
却是看了就很难忘记了……
ㅤ
#日本春日浪漫 #粉蝶花暴击 #摄影圣地打卡 #春天就要上春山 #日本旅行攻略 #日本热门景点 #在一片神奇的蓝色花海中 #日本 #关闭滤镜看世界 #治愈系调色 #日本包车 #日本 #日本包车旅游 #日本包车旅行"
UP,UPWARD,,success_or_highlight,530万粉蝶如海浪般翻涌,style_marker,用数字和壮观场景表现成功和高光，支持UP标签,描述景色或体验的壮观场面,2,0.75,uc_00104,UPWARD,"🌸日本每年4—5月才有的陆上「蓝色眼泪」💙
日本人私藏的小众秘境，下个月颜值封神！
530万粉蝶如海浪般翻涌，160年梦幻紫藤如瀑布般倾泻，这样的美景一年仅一次，就连CNN都强烈推荐
ㅤ
🌸粉蝶花满分打卡攻略
🔎🔍粉蝶花是起源于北美的一年生草本植物（又名：琉璃唐草），花朵约2cm左右，颜色为蓝色或淡蓝色，看上去非常可爱
ㅤ
“想要彻彻底底地邂逅这片蓝色海洋？”
👏从东京出发，只需2小时车程，就能抵达国营日立海滨公园
👏这里的“眺望之丘”上，530万株粉蝶花竞相绽放，仿佛置身于蓝色的梦境之中
🚝从东京站乘坐JR常磐线特急日立号，约1小时20分钟直达胜田站
🚝从仙台站出发，则需约3小时30分钟。到达胜田站后，再乘坐路线巴士，约15分钟即可到达海滨公园西口
✅PS：别忘了品尝园内的粉蝶花主题美食，骑行在花海中，感受春天的浪漫与惬意
ㅤ
📸2025必冲5大神仙取景地📸
1⃣三重县大泉站：动漫名场面再现，用连拍模式捕捉黄色列车，站长老爷爷还会免费发放拍摄时刻表
2⃣山中湖花之都公园：富士山倒影+独家紫白稀有品种
PS：前景粉蝶花+中景薰衣草+背景富士山，乘坐富士急行线，右侧靠窗位最佳
3⃣大阪舞洲海滨公园：海景+蓝花+跨海大桥，落日帆船同框，蓝白渐变冰淇淋等你来尝，夜游发光手环增添神秘感
4⃣福冈海中道公园：樱花与粉蝶花双满开，独家时段4月10-20日，租辆自行车穿越3公里花径，感受双花齐放的浪漫
5⃣广岛花梦之里：二次元结界等你来打卡，任意门、彩虹巴士站、天空邮筒装置艺术等你来拍，蓝色咖喱饭更是不可错过的美食
ㅤ
注意粉蝶花的花期💐，提前做好决定！
尽早过去，不要错过它最美的时刻
ㅤ
包车会让你捕捉到一年中最惊艳的时刻
人生可以有很多次，但这百年一遇的蓝色眼泪
却是看了就很难忘记了……
ㅤ
#日本春日浪漫 #粉蝶花暴击 #摄影圣地打卡 #春天就要上春山 #日本旅行攻略 #日本热门景点 #在一片神奇的蓝色花海中 #日本 #关闭滤镜看世界 #治愈系调色 #日本包车 #日本 #日本包车旅游 #日本包车旅行"
UP,UPWARD,,success_or_highlight,梦幻紫藤如瀑布般倾泻,style_marker,描绘美景的壮丽和梦幻，带来成功感，支持UP标签,描述景色的壮观和梦幻场景,2,0.75,uc_00104,UPWARD,"🌸日本每年4—5月才有的陆上「蓝色眼泪」💙
日本人私藏的小众秘境，下个月颜值封神！
530万粉蝶如海浪般翻涌，160年梦幻紫藤如瀑布般倾泻，这样的美景一年仅一次，就连CNN都强烈推荐
ㅤ
🌸粉蝶花满分打卡攻略
🔎🔍粉蝶花是起源于北美的一年生草本植物（又名：琉璃唐草），花朵约2cm左右，颜色为蓝色或淡蓝色，看上去非常可爱
ㅤ
“想要彻彻底底地邂逅这片蓝色海洋？”
👏从东京出发，只需2小时车程，就能抵达国营日立海滨公园
👏这里的“眺望之丘”上，530万株粉蝶花竞相绽放，仿佛置身于蓝色的梦境之中
🚝从东京站乘坐JR常磐线特急日立号，约1小时20分钟直达胜田站
🚝从仙台站出发，则需约3小时30分钟。到达胜田站后，再乘坐路线巴士，约15分钟即可到达海滨公园西口
✅PS：别忘了品尝园内的粉蝶花主题美食，骑行在花海中，感受春天的浪漫与惬意
ㅤ
📸2025必冲5大神仙取景地📸
1⃣三重县大泉站：动漫名场面再现，用连拍模式捕捉黄色列车，站长老爷爷还会免费发放拍摄时刻表
2⃣山中湖花之都公园：富士山倒影+独家紫白稀有品种
PS：前景粉蝶花+中景薰衣草+背景富士山，乘坐富士急行线，右侧靠窗位最佳
3⃣大阪舞洲海滨公园：海景+蓝花+跨海大桥，落日帆船同框，蓝白渐变冰淇淋等你来尝，夜游发光手环增添神秘感
4⃣福冈海中道公园：樱花与粉蝶花双满开，独家时段4月10-20日，租辆自行车穿越3公里花径，感受双花齐放的浪漫
5⃣广岛花梦之里：二次元结界等你来打卡，任意门、彩虹巴士站、天空邮筒装置艺术等你来拍，蓝色咖喱饭更是不可错过的美食
ㅤ
注意粉蝶花的花期💐，提前做好决定！
尽早过去，不要错过它最美的时刻
ㅤ
包车会让你捕捉到一年中最惊艳的时刻
人生可以有很多次，但这百年一遇的蓝色眼泪
却是看了就很难忘记了……
ㅤ
#日本春日浪漫 #粉蝶花暴击 #摄影圣地打卡 #春天就要上春山 #日本旅行攻略 #日本热门景点 #在一片神奇的蓝色花海中 #日本 #关闭滤镜看世界 #治愈系调色 #日本包车 #日本 #日本包车旅游 #日本包车旅行"
NEUTRAL,NEUTRAL,,information_sharing,大理古城免费的窗口,domain_frame,描述具体地点和免费资源，属于信息传递，没有明显的上下或下位比较,用于介绍地点或资源，不涉及个人立场或相对关系,3,0.9,nc_00022,NEUTRAL,"大理古城免费的窗口拍照被我找到了！！！
不要再花38块钱买咖啡只能拍五分钟的网红窗口照片了 大理古城就有免费的！怒省38！就在七月八号一分店往前走三百米
📍地址：导航：五个雪人 然后在转角处能看见一个公共厕所 上二楼就能看到有免费的窗口了
注：窗台稍微有点高 个子小的女生需要人或物体辅助上去 窗口外的屋檐是倾斜的 上去的时候一定要注意安全！！！
也可以导航网红店：七月八号一分店 一直往前走30米左右就能看见这个公共厕所了
 #古城咖啡店 #咖啡店窗户 #丽江 #丽江古城 #丽江古城拍照 #丽江古城打卡"
NEUTRAL,NEUTRAL,,information_sharing,地址：导航：五个雪人,domain_frame,提供具体导航信息，属于纯信息分享，没有表达优劣或比较,用于提供地点信息时，不引入立场或比较,3,0.9,nc_00022,NEUTRAL,"大理古城免费的窗口拍照被我找到了！！！
不要再花38块钱买咖啡只能拍五分钟的网红窗口照片了 大理古城就有免费的！怒省38！就在七月八号一分店往前走三百米
📍地址：导航：五个雪人 然后在转角处能看见一个公共厕所 上二楼就能看到有免费的窗口了
注：窗台稍微有点高 个子小的女生需要人或物体辅助上去 窗口外的屋檐是倾斜的 上去的时候一定要注意安全！！！
也可以导航网红店：七月八号一分店 一直往前走30米左右就能看见这个公共厕所了
 #古城咖啡店 #咖啡店窗户 #丽江 #丽江古城 #丽江古城拍照 #丽江古城打卡"
NEUTRAL,NEUTRAL,,information_sharing,注：窗台稍微有点高 个子小的女生需要人或物体辅助上去,domain_frame,说明使用方法和注意事项，属于操作指南，没有表达立场或比较,描述操作细节时，不涉及立场或价值判断,2,0.8,nc_00022,NEUTRAL,"大理古城免费的窗口拍照被我找到了！！！
不要再花38块钱买咖啡只能拍五分钟的网红窗口照片了 大理古城就有免费的！怒省38！就在七月八号一分店往前走三百米
📍地址：导航：五个雪人 然后在转角处能看见一个公共厕所 上二楼就能看到有免费的窗口了
注：窗台稍微有点高 个子小的女生需要人或物体辅助上去 窗口外的屋檐是倾斜的 上去的时候一定要注意安全！！！
也可以导航网红店：七月八号一分店 一直往前走30米左右就能看见这个公共厕所了
 #古城咖啡店 #咖啡店窗户 #丽江 #丽江古城 #丽江古城拍照 #丽江古城打卡"
UP,UPWARD,,self_improvement_and_transformation,瘦了才有爱情,relational_marker|relative_standing,表达瘦身带来更好的生活和爱情，突出自我提升和成功感,用于强调减肥带来的积极变化时使用,3,0.9,uc_00007,UPWARD,"澳洲留子两个半月逆天改命爆减40斤+
接上篇很多宝问我怎么减肥？分享前我要说明 我的减肥非常错误小白，不健康不要学，本来不应该分享出来害人制造焦虑 这个世界不公平对女性要求太高了…😃
8.28到现在共减掉40多斤，上次发帖后又-5kg，目标55KG，身高172. 我减肥方法每天都饿死 没💩就吃CW西梅片😂酮疹我吃抗生素 低血糖就躺着吐拉肚子也不吃一点糖 饿死鬼的同时高强度打工运动 不打工就去健身房爬坡慢走一个半小时，低血糖从跑步机掉下来回家躺半小时继续去爬 结果不骗人最近的两周我根本没法控制我的大脑了 因为我吃的更少了我暴食我就催吐嗓子疼 饿的情绪失控 人很抑郁 以上都是副作用 但我真的太想瘦了 死也要瘦我还在坚持！瘦了才有爱情！饮食方面我觉得蛋白质是最强饮食，抗饿，减肥第一月一定要对自己狠😠因为是你毅力最强的时间，掉秤也明显很有动力，我第一个月摄入每天控制在300卡左右，体重不会一直下降 大小平台起起伏伏很正常 不会没有平台 我这么极端都经历N+平台 坦然对待数字
🍚主食：全麦面包麦芬 糙米 甜玉米和南瓜 想掉秤就不吃主食 （但会长酮疹）
🥩肉食：三文鱼❤️ Coles即食火腿 鸡腿肉去皮 鸡胸肉 黑胡椒牛排
🥬辅食：花生酱 酸奶 草莓解馋 瘦的快就绿叶菜 西红柿. 忍不住暴食薯片就吃豌豆脆, 搭配低卡高蛋白的茅屋芝士，让薯片会有饱腹感升糖慢😅无添加剂口淡才是减肥的关键 高盐0热量但是会让你食欲失控 少吃精细食物 能吃生的我直接吃 减肥的关键不是卡路里 是去找低升糖平稳食欲的食物（高蛋白质or优质脂肪比碳水抗饿）因为血糖控制大脑后期你真的没法控制 我一天就吃一顿有时候会胃疼….但吃早饭会让我食欲失控. 运动我就逛街逛超市能走路绝不坐车能站着绝不坐着 这些日常消耗最有效. ⚠️减肥要发展除了吃以外的一个爱好，不然一定坚持不了！我的爱好就是搞钱花钱ENFP，我就一直在自己脸上砸钱，打工赚钱，而且亲测ct杨国福麻辣烫打工一天500+大卡！有效Do脸减肥化妆能让女人脱胎换骨！瘦下来之后才能感受世界的善意，现在我冰箱门打不开都有人关心我，这要在以前都得笑话我把冰箱门掰坏了. 对我而言，这一次我是孤注一掷，减肥成了，就是脱胎换骨，失败了绝对没有好的身体再来一次了，因为这三个月实在是太黑暗….但是相信 坚持下去一定会得到自己想要的结果！
#悉尼减肥
#悉尼留学生
#澳洲留学"
UP,UPWARD,,self_improvement_and_transformation,减肥成了，就是脱胎换骨,relational_marker|relative_standing,强调减肥带来的彻底改变，体现自我蜕变和提升,用于描述减肥带来的巨大变化时使用,3,0.9,uc_00007,UPWARD,"澳洲留子两个半月逆天改命爆减40斤+
接上篇很多宝问我怎么减肥？分享前我要说明 我的减肥非常错误小白，不健康不要学，本来不应该分享出来害人制造焦虑 这个世界不公平对女性要求太高了…😃
8.28到现在共减掉40多斤，上次发帖后又-5kg，目标55KG，身高172. 我减肥方法每天都饿死 没💩就吃CW西梅片😂酮疹我吃抗生素 低血糖就躺着吐拉肚子也不吃一点糖 饿死鬼的同时高强度打工运动 不打工就去健身房爬坡慢走一个半小时，低血糖从跑步机掉下来回家躺半小时继续去爬 结果不骗人最近的两周我根本没法控制我的大脑了 因为我吃的更少了我暴食我就催吐嗓子疼 饿的情绪失控 人很抑郁 以上都是副作用 但我真的太想瘦了 死也要瘦我还在坚持！瘦了才有爱情！饮食方面我觉得蛋白质是最强饮食，抗饿，减肥第一月一定要对自己狠😠因为是你毅力最强的时间，掉秤也明显很有动力，我第一个月摄入每天控制在300卡左右，体重不会一直下降 大小平台起起伏伏很正常 不会没有平台 我这么极端都经历N+平台 坦然对待数字
🍚主食：全麦面包麦芬 糙米 甜玉米和南瓜 想掉秤就不吃主食 （但会长酮疹）
🥩肉食：三文鱼❤️ Coles即食火腿 鸡腿肉去皮 鸡胸肉 黑胡椒牛排
🥬辅食：花生酱 酸奶 草莓解馋 瘦的快就绿叶菜 西红柿. 忍不住暴食薯片就吃豌豆脆, 搭配低卡高蛋白的茅屋芝士，让薯片会有饱腹感升糖慢😅无添加剂口淡才是减肥的关键 高盐0热量但是会让你食欲失控 少吃精细食物 能吃生的我直接吃 减肥的关键不是卡路里 是去找低升糖平稳食欲的食物（高蛋白质or优质脂肪比碳水抗饿）因为血糖控制大脑后期你真的没法控制 我一天就吃一顿有时候会胃疼….但吃早饭会让我食欲失控. 运动我就逛街逛超市能走路绝不坐车能站着绝不坐着 这些日常消耗最有效. ⚠️减肥要发展除了吃以外的一个爱好，不然一定坚持不了！我的爱好就是搞钱花钱ENFP，我就一直在自己脸上砸钱，打工赚钱，而且亲测ct杨国福麻辣烫打工一天500+大卡！有效Do脸减肥化妆能让女人脱胎换骨！瘦下来之后才能感受世界的善意，现在我冰箱门打不开都有人关心我，这要在以前都得笑话我把冰箱门掰坏了. 对我而言，这一次我是孤注一掷，减肥成了，就是脱胎换骨，失败了绝对没有好的身体再来一次了，因为这三个月实在是太黑暗….但是相信 坚持下去一定会得到自己想要的结果！
#悉尼减肥
#悉尼留学生
#澳洲留学"
UP,UPWARD,,self_improvement_and_transformation,减肥一定要对自己狠,style_marker,强调努力和坚持，体现积极向上的自我提升态度,用于鼓励自我努力的场景,2,0.8,uc_00007,UPWARD,"澳洲留子两个半月逆天改命爆减40斤+
接上篇很多宝问我怎么减肥？分享前我要说明 我的减肥非常错误小白，不健康不要学，本来不应该分享出来害人制造焦虑 这个世界不公平对女性要求太高了…😃
8.28到现在共减掉40多斤，上次发帖后又-5kg，目标55KG，身高172. 我减肥方法每天都饿死 没💩就吃CW西梅片😂酮疹我吃抗生素 低血糖就躺着吐拉肚子也不吃一点糖 饿死鬼的同时高强度打工运动 不打工就去健身房爬坡慢走一个半小时，低血糖从跑步机掉下来回家躺半小时继续去爬 结果不骗人最近的两周我根本没法控制我的大脑了 因为我吃的更少了我暴食我就催吐嗓子疼 饿的情绪失控 人很抑郁 以上都是副作用 但我真的太想瘦了 死也要瘦我还在坚持！瘦了才有爱情！饮食方面我觉得蛋白质是最强饮食，抗饿，减肥第一月一定要对自己狠😠因为是你毅力最强的时间，掉秤也明显很有动力，我第一个月摄入每天控制在300卡左右，体重不会一直下降 大小平台起起伏伏很正常 不会没有平台 我这么极端都经历N+平台 坦然对待数字
🍚主食：全麦面包麦芬 糙米 甜玉米和南瓜 想掉秤就不吃主食 （但会长酮疹）
🥩肉食：三文鱼❤️ Coles即食火腿 鸡腿肉去皮 鸡胸肉 黑胡椒牛排
🥬辅食：花生酱 酸奶 草莓解馋 瘦的快就绿叶菜 西红柿. 忍不住暴食薯片就吃豌豆脆, 搭配低卡高蛋白的茅屋芝士，让薯片会有饱腹感升糖慢😅无添加剂口淡才是减肥的关键 高盐0热量但是会让你食欲失控 少吃精细食物 能吃生的我直接吃 减肥的关键不是卡路里 是去找低升糖平稳食欲的食物（高蛋白质or优质脂肪比碳水抗饿）因为血糖控制大脑后期你真的没法控制 我一天就吃一顿有时候会胃疼….但吃早饭会让我食欲失控. 运动我就逛街逛超市能走路绝不坐车能站着绝不坐着 这些日常消耗最有效. ⚠️减肥要发展除了吃以外的一个爱好，不然一定坚持不了！我的爱好就是搞钱花钱ENFP，我就一直在自己脸上砸钱，打工赚钱，而且亲测ct杨国福麻辣烫打工一天500+大卡！有效Do脸减肥化妆能让女人脱胎换骨！瘦下来之后才能感受世界的善意，现在我冰箱门打不开都有人关心我，这要在以前都得笑话我把冰箱门掰坏了. 对我而言，这一次我是孤注一掷，减肥成了，就是脱胎换骨，失败了绝对没有好的身体再来一次了，因为这三个月实在是太黑暗….但是相信 坚持下去一定会得到自己想要的结果！
#悉尼减肥
#悉尼留学生
#澳洲留学"
UP,UPWARD,,resource_and_historical_highlight,拥有400多年的历史,domain_frame,强调景点的历史悠久和文化价值，支持景点的高价值和独特性，体现资源丰富,描述景点或文化遗产时使用，避免在纯娱乐或无关描述中机械使用,3,0.0,uc_00134,UPWARD,"以为塞尔维亚够美了，直到我去了这里……
🗺莫斯塔尔是波斯尼亚和黑塞哥维那南部的一座城市，横跨内雷特瓦河。
🚩莫斯塔尔老城范围其实不大。沿着内雷特瓦河Neretva River 两岸走，仔细逛的话大约半天可以走完。
🏰由于老城区保存（或说修复）得相当好，历史氛围浓郁。在老城里除了逛街、欣赏老城建筑外，另一大看头就是跳水。
✅跳水是莫斯塔尔历史悠久的重要传统，在1664时便有记载。 1968年开始，每年夏天还有正式的跳水比赛。
.
🌈主要景点
📌莫斯塔尔古桥（Old Bridge）
◾莫斯塔尔老城的标志性建筑，古老的石板拱桥横跨内雷特瓦河，拥有400多年的历史是世界文化遗产。
📌莫斯塔尔老城（Old Town）
◾老城保留了许多中世纪的土耳其风格建筑，如古老的清真寺、土耳其浴室等，还有奥斯曼时期遗留下来的制伞坊、菜馆等古迹。
◾老城并不大，主干道两旁都是工艺品店，可以逛逛店铺，感受当地的风土人情。夜晚的老城也别有一番风味。
📌Blagaj小镇
◾从Mostar出发，乘坐10路或12路大巴可直达Blagaj小镇，这里有著名的布纳泉和古老的修道院。
.
🗺三国连游10日路线
📍D1北京首都国际机场集合
📍D2北京-贝尔格莱德
打卡景点：南斯拉夫历史博物馆、多瑙河游船、特斯拉博物馆、中国驻南斯拉夫大使馆遗址、圣萨瓦大教堂
📍D3贝尔格莱德-萨拉热窝
打卡景点：拉丁桥、瑟比利喷泉、萨拉热窝大清真寺、铜匠街、圣心教堂等
📍D4萨拉热窝-莫斯塔尔
打卡景点：布纳泉、莫斯塔尔古桥、莫斯塔尔老城
📍D5斯塔尔-科托尔
打卡景点：科托尔古城、科托尔快艇出海
📍D6科托尔-布德瓦老城-扎布利亚克
📍D7扎布利亚克-杜米托尔国家公园-塔拉大桥-木头村-兹拉蒂博尔
打卡景点：杜米托尔国家公园的黑湖、塔拉大桥、木头村
📍D8兹拉蒂博尔-贝尔格莱德
📍D9贝尔格莱德-北京
📍D10北京解散
图文已获得授权，素材来源@高加索的风
#巴尔干半岛 #巴尔干旅行 #波黑 #波黑旅游 #莫斯塔尔 #小众旅行地 #免签 #欧洲旅行 #欧洲免签国家 #欧洲小镇"
