target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,llm_docfreq,mean_confidence,example_post_ids
NEUTRAL,neutral_expression,我疯了,affect_supporting,LLM_train_extraction+XHS,表达情绪状态，没有暗示相对位置，属于情绪宣泄，支持中性标签,3,仅作为情绪表达，不用于判断优劣关系,0,0,1,NEUTRAL,1.0,1,0.8,nc_00055
NEUTRAL,neutral_expression,我靠，我中了澳洲whv,neutral_expression,LLM_train_extraction+XHS,描述事实，没有明显的优劣或冲突，属于信息陈述，支持中性标签,3,仅作为事实陈述，不涉及相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00055
NEUTRAL,neutral_expression,这个宿命感谁懂,affect_supporting,LLM_train_extraction+XHS,表达一种宿命感和情感共鸣，没有明显的上下关系或比较，属于中性表达,2,用于表达情感或感受时，不应引入立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00118
NEUTRAL,neutral_information,Chinese is so easy!,neutralizer_frame,LLM_train_extraction+XHS,表达学习中文的难度很低，强调信息的易学性，没有涉及相对立场,3,用于强调内容简单或中立描述时，不应引发UP或DOWN的立场判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00141
NEUTRAL,neutral_information,Come on! You can do it!,affect_supporting,LLM_train_extraction+XHS,鼓励性话语，激励学习，没有明显的UP或DOWN倾向,2,用于激励或鼓励时，不应被解读为相对立场,0,0,1,NEUTRAL,1.0,1,0.7,nc_00141
NEUTRAL,neutral_information,Let's learn basic Chinese about apologies and forgiveness,neutral_information,LLM_train_extraction+XHS,介绍学习内容，属于信息传递，没有体现优劣或相对立场,3,用于描述内容或活动，不涉及比较或立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00141
NEUTRAL,neutral_information,不用提供门票,domain_frame,LLM_train_extraction+XHS,说明服务的便利性，属于客观信息,3,描述服务细节，不带情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00111
NEUTRAL,neutral_information,京都柏悦拍照全程免费,domain_frame,LLM_train_extraction+XHS,直接描述免费拍照，属于客观信息，没有明显的比较或情感倾向,3,用于描述服务或体验的客观事实，不涉及个人立场或比较,0,0,1,NEUTRAL,1.0,1,0.9,nc_00005
NEUTRAL,neutral_information,你的9000多条微博,domain_frame,LLM_train_extraction+XHS,描述微博数量，属于信息陈述，没有明显的上下关系暗示,3,用于描述事实或数据，不涉及相对优劣或情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00030
NEUTRAL,neutral_information,偏偏通过设计让顾客有更为特殊的体验,neutralizer_frame,LLM_train_extraction+XHS,强调设计带来的体验，属于中性描述，没有明显的优劣或对比,2,描述设计或体验时，避免引入相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00072
NEUTRAL,neutral_information,冲绳美好的春天,domain_frame,LLM_train_extraction+XHS,描述环境和季节，属于客观描述，没有价值导向,2,描述自然环境或时间段，不涉及立场偏向,0,0,1,NEUTRAL,1.0,1,0.7,nc_00084
NEUTRAL,neutral_information,准备姿势：站立，完全放松,neutralizer_frame,LLM_train_extraction+XHS,描述具体动作和状态，属于信息传递，没有明显的相对立场,3,用于描述教程或方法时，不能带有明显的优劣或比较色彩,0,0,1,NEUTRAL,1.0,1,0.9,nc_00011
NEUTRAL,neutral_information,出国游,domain_frame,LLM_train_extraction+XHS,描述出国旅游的内容，属于中性信息，没有偏向性,2,用于介绍旅游方式或目的地时，保持中立,0,0,1,NEUTRAL,1.0,1,0.8,nc_00100
NEUTRAL,neutral_information,到底该如何解决不配得感,domain_frame,LLM_train_extraction+XHS,提出问题，属于中性信息，没有明显的UP或DOWN倾向,3,用作引出话题或问题，不带价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00047
NEUTRAL,neutral_information,只想和姐妹在里面拍一万张照片,domain_frame,LLM_train_extraction+XHS,表达个人喜好和计划，没有涉及对比或价值判断，属于中性描述,2,描述个人行为或偏好时，不涉及相对立场,0,0,1,NEUTRAL,1.0,1,0.75,nc_00090
NEUTRAL,neutral_information,唯一的缺点，只有大阪才有,domain_frame,LLM_train_extraction+XHS,描述景点的唯一缺点，属于客观信息，没有明显的相对立场,3,用于描述景点或体验的客观信息，不涉及比较或价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00090
NEUTRAL,neutral_information,在涩谷109-偏瘦可以买谁家连衣裙,domain_frame,LLM_train_extraction+XHS,描述地点和购买意图，属于信息提供，没有明显的立场或比较,3,仅描述地点和需求，不涉及优劣或立场表达,0,0,1,NEUTRAL,1.0,1,0.9,nc_00025
NEUTRAL,neutral_information,想象双侧的腹股沟连带小腹的部分区域是你的腿,neutralizer_frame,LLM_train_extraction+XHS,提供具体想象步骤，属于中性信息，没有表达优劣或比较,3,用于描述想象或练习步骤时，保持中立,0,0,1,NEUTRAL,1.0,1,0.8,nc_00011
NEUTRAL,neutral_information,感谢我们的客人踊跃报名,domain_frame,LLM_train_extraction+XHS,表达感谢，属于礼貌性表达，没有价值导向,2,用于表达感谢或客观陈述，不涉及立场偏向,0,0,1,NEUTRAL,1.0,1,0.6,nc_00084
NEUTRAL,neutral_information,愿你的生活充满幸福,neutralizer_frame,LLM_train_extraction+XHS,表达祝福，属于中性信息，没有明显的上下立场,2,用于表达祝福或中性描述时，不应带有比较或立场色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00068
NEUTRAL,neutral_information,我觉得真的就是因为不配得感让我活的好痛苦,domain_frame,LLM_train_extraction+XHS,表达个人感受，属于中性陈述，没有明显的比较或价值导向,3,描述个人情绪时应避免带有明显UP或DOWN色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00047
NEUTRAL,neutral_information,我还是会不停不停的纠结，不停不停的告诉我自己我不配买,domain_frame,LLM_train_extraction+XHS,描述内心矛盾和自我对话，属于中性心理状态描述,3,用于表达内心状态，不应带有明显价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00047
NEUTRAL,neutral_information,我还是很爱北海道啦,relational_marker,LLM_train_extraction+XHS,表达个人喜好，属于个人偏好陈述，没有明显的优劣比较,2,表达喜好时，不引导读者相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00081
NEUTRAL,neutral_information,我非常爱你,neutralizer_frame,LLM_train_extraction+XHS,表达情感，但不涉及相对立场或比较，属于中性表达,2,用于表达情感时，避免暗示优劣或相对关系,0,0,1,NEUTRAL,1.0,1,0.8,nc_00068
NEUTRAL,neutral_information,手指要得腱鞘炎了,domain_frame,LLM_train_extraction+XHS,描述身体状况，属于客观事实或感受，没有暗示优劣或相对关系,3,描述身体状态或健康问题时，保持中立,0,0,1,NEUTRAL,1.0,1,0.8,nc_00030
NEUTRAL,neutral_information,提供包含琉装的旅拍,domain_frame,LLM_train_extraction+XHS,描述服务内容，属于客观信息，没有明显的价值导向或立场偏向,3,用于介绍服务或产品，不涉及价值判断或相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00084
NEUTRAL,neutral_information,摄影师的行动力才是第一生产力,domain_frame,LLM_train_extraction+XHS,表达对摄影师行动力的强调，属于中性信息，没有明显的上下关系或情感色彩,3,用于描述事实或观点，不涉及相对优劣或情感倾向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00092
NEUTRAL,neutral_information,放弃北海道,domain_frame,LLM_train_extraction+XHS,表达个人行程变动，属于信息传递，没有明显偏向优劣,2,描述个人选择或行程安排时，不涉及对比优劣,0,0,1,NEUTRAL,1.0,1,0.8,nc_00081
NEUTRAL,neutral_information,新穗高实在太美了,domain_frame,LLM_train_extraction+XHS,描述景点美丽，属于客观或主观的景色介绍，没有比较对象或立场偏向,2,仅描述景点，不涉及优劣对比,0,0,1,NEUTRAL,1.0,1,0.8,nc_00081
NEUTRAL,neutral_information,旅游看世界,domain_frame,LLM_train_extraction+XHS,这是一个关于旅游的标签，属于信息型内容，没有明显的立场偏向,2,用于描述旅游或出行建议时，不能暗示立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00100
NEUTRAL,neutral_information,每次热点都蹭不上热乎的…,domain_frame,LLM_train_extraction+XHS,描述个人状态或经历，属于中性叙述，没有明显的优劣或情感倾向,3,用于表达个人感受或经历，不涉及相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00092
NEUTRAL,neutral_information,水族馆真的很美,neutralizer_frame,LLM_train_extraction+XHS,描述水族馆的美丽，属于客观描述，没有体现相对优劣或立场,2,用于描述景点或体验时，不应引发UP或DOWN的相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00072
NEUTRAL,neutral_information,求推荐蕾服,domain_frame,LLM_train_extraction+XHS,请求推荐，属于信息请求，没有表达立场或比较,3,仅为求助或信息请求，不涉及价值判断,0,0,1,NEUTRAL,1.0,1,0.9,nc_00025
NEUTRAL,neutral_information,没有人强迫我们一定要先进去消费,domain_frame,LLM_train_extraction+XHS,说明体验中没有强制消费，属于中立的描述，没有情感色彩或比较,3,描述体验流程或规则时，避免带有情感色彩或比较导向,0,0,1,NEUTRAL,1.0,1,0.9,nc_00005
NEUTRAL,neutral_information,港迪跟拍摄影,domain_frame,LLM_train_extraction+XHS,描述服务内容，属于客观介绍，没有明显的情感倾向或比较,3,用于介绍服务或产品，不涉及个人立场或比较,0,0,1,NEUTRAL,1.0,1,0.8,nc_00111
NEUTRAL,neutral_information,照片当天调色后发,domain_frame,LLM_train_extraction+XHS,说明照片处理流程，属于客观描述,3,用于介绍服务流程，不涉及立场或比较,0,0,1,NEUTRAL,1.0,1,0.8,nc_00111
NEUTRAL,neutral_information,第一条 累晕我了,domain_frame,LLM_train_extraction+XHS,表达个人感受，但没有与他人比较或暗示优劣，属于情感表达的中性陈述,3,描述个人状态或感受，不涉及相对位置,0,0,1,NEUTRAL,1.0,1,0.8,nc_00030
NEUTRAL,neutral_information,让我再炒炒冷饭❤️…,domain_frame,LLM_train_extraction+XHS,表达个人意愿或行动，属于中性信息，未涉及相对优劣,3,用于表达个人计划或情感，不涉及比较或立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00092
NEUTRAL,neutral_information,走两步试试，会发现腿变得轻巧了,neutralizer_frame,LLM_train_extraction+XHS,描述动作和感受，属于中性教程信息，没有明显的相对立场,2,描述体验或效果时，避免带有优劣色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00011
NEUTRAL,neutral_information,这才是海岛的正确打开方式,style_marker,LLM_train_extraction+XHS,强调旅游方式或体验，属于表达个人观点但不带偏向性，属于中性描述,2,用于推荐或描述旅游体验时，避免暗示优劣,0,0,1,NEUTRAL,1.0,1,0.75,nc_00100
NEUTRAL,neutral_information,这里不大，适合中场休息时来这里吃吃喝喝休息,domain_frame,LLM_train_extraction+XHS,提供场所的描述和建议，属于客观信息，没有明显的相对立场,2,描述场所功能或适用场景时，保持中立,0,0,1,NEUTRAL,1.0,1,0.7,nc_00090
NEUTRAL,neutral_information,这里美的不像地球,domain_frame,LLM_train_extraction+XHS,描述景色美丽，属于主观感受的表达，没有涉及相对优劣关系,2,仅表达景色感受时，不引导读者相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00081
NEUTRAL,neutral_inquiry,我 wonder why,relational_marker,LLM_train_extraction+XHS,表达疑问，体现中立的好奇，没有偏向任何一方,3,用于表达疑问或好奇心，非明显的UP或DOWN立场,0,0,1,NEUTRAL,1.0,1,0.9,nc_00155
NEUTRAL,neutral_lifestyle_description,普通人里很好的生活,domain_frame,LLM_train_extraction+XHS,描述生活状态，强调平凡但满足，没有明显的优劣对比，支持中性标签,3,用来描述生活状态时，不带有明显的优劣或对比色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00075
NEUTRAL,neutral_lifestyle_description,用生活治愈生活,domain_frame,LLM_train_extraction+XHS,表达对生活的感受，强调平凡生活的治愈作用，没有明显的优劣对比,2,用来描述生活感受时，保持中性立场,0,0,1,NEUTRAL,1.0,1,0.7,nc_00075
NEUTRAL,neutral_lifestyle_description,身体健康工作自由,domain_frame,LLM_train_extraction+XHS,列举生活的积极方面，强调平凡中的满足，没有明显的优劣对比,3,描述生活状态或条件时，避免带有对比或评价色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00075
NEUTRAL,neutral_observation,还原度好高,domain_frame,LLM_train_extraction+XHS,表达对还原度的高度评价，属于客观描述，没有明显的上下关系或比较,2,用于表达感受或描述事物状态时，不涉及相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00099
NEUTRAL,neutral_review,剧情流畅，文笔优美,domain_frame,LLM_train_extraction+XHS,描述作品的优点，属于客观评价，没有明显偏向,2,用于表达对作品的中立评价，不涉及作者或角色的立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00018
NEUTRAL,neutral_review,真的很好看的一篇文,domain_frame,LLM_train_extraction+XHS,表达对作品的喜爱，但没有涉及作者或角色的相对位置，属于中立描述,2,用于表达个人喜好而不带立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00018
NEUTRAL,personal_intent,就想着也寻求一下帮助,relational_marker,LLM_train_extraction+XHS,表达个人意图，寻求帮助，属于中立的请求或表达,2,不涉及价值判断或偏向,0,0,1,NEUTRAL,1.0,1,0.7,nc_00028
NEUTRAL,positive_adjective,超好喝,affect_supporting,LLM_train_extraction+XHS,表达对产品的喜爱，但没有比较对象或立场偏向，属于中性描述,2,用于表达喜好时，避免带有比较或贬低他人,0,0,1,NEUTRAL,1.0,1,0.6,nc_00060
NEUTRAL,positive_adjective,超甜超级香,affect_supporting,LLM_train_extraction+XHS,描述书的感受，表达喜悦，没有涉及相对位置,2,用于描述感受或品质，不带立场偏向,0,0,1,NEUTRAL,1.0,1,0.7,nc_00010
NEUTRAL,pricing_info,1988的1700出,domain_frame,LLM_train_extraction+XHS,提供价格信息，属于客观的交易细节，没有表达偏向或立场。,2,仅描述价格，不涉及情感或立场判断。,0,0,1,NEUTRAL,1.0,1,0.75,nc_00053
NEUTRAL,product_availability,没有代餐,neutralizer_frame,LLM_train_extraction+XHS,说明没有代餐，属于信息描述，没有立场偏向,2,用于描述产品状态或特性，不涉及比较,0,0,1,NEUTRAL,1.0,1,0.6,nc_00010
NEUTRAL,product_evaluation,第一次用 直接get到了,domain_frame,LLM_train_extraction+XHS,表达对产品的直接体验和评价，没有明显的上下或下位关系，属于中性描述,3,描述体验或评价时，不涉及对比或立场倾向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00116
NEUTRAL,product_experience,用deepseek买过彩票 小中了30,domain_frame,LLM_train_extraction+XHS,描述使用某平台的体验，属于中立的经验分享,3,仅描述体验，不带有明显的情感色彩或价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00028
NEUTRAL,product_features,轻果茶,domain_frame,LLM_train_extraction+XHS,描述产品的特点，属于中性信息,2,用于介绍产品特性时，不带有情感色彩,0,0,1,NEUTRAL,1.0,1,0.7,nc_00060
NEUTRAL,product_inquiry,这个遮瑕在哪里有卖的,domain_frame,LLM_train_extraction+XHS,该短语表达了对产品购买渠道的询问，没有明显的比较或价值导向，属于信息传递性质。,3,用于纯粹询问产品信息或渠道，不涉及价值判断或相对立场。,0,0,1,NEUTRAL,1.0,1,0.9,nc_00153
NEUTRAL,product_mention,人 头发太香,product_mention,LLM_train_extraction+XHS,简单描述头发香味，属于产品使用感受或介绍，没有表达偏向性,2,仅描述产品或效果，不涉及比较或评价,0,0,1,NEUTRAL,1.0,1,0.8,nc_00020
NEUTRAL,product_or_service,不要买通票！刷信用卡便捷,domain_frame,LLM_train_extraction+XHS,介绍交通方式，属于中立的服务推荐，没有暗示优劣或价值判断,2,描述具体服务或产品，保持客观中立,0,0,1,NEUTRAL,1.0,1,0.7,nc_00139
NEUTRAL,product_or_service_promotion,全程商务专车、双语司导、专属24h线上管家,domain_frame,LLM_train_extraction+XHS,介绍旅游服务和配套设施，属于中立的服务描述,2,用于推广旅游相关服务时适用,0,0,1,NEUTRAL,1.0,1,0.75,nc_00085
NEUTRAL,product_or_service_promotion,穿搭,domain_frame,LLM_train_extraction+XHS,提及穿搭，属于生活方式或产品建议，没有明显的优劣或对比，属于中性内容,2,仅描述内容，不涉及优劣或相对位置,0,0,1,NEUTRAL,1.0,1,0.8,nc_00079
NEUTRAL,product_promotion,喜茶清爽芭乐提升杯,domain_frame,LLM_train_extraction+XHS,这是对产品的直接描述，属于信息介绍，没有明显的立场偏向,3,用于描述产品或服务时，不带有明显的情感或立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00060
NEUTRAL,product_recommendation,求蕾蕾偏平价的发饰推荐,domain_frame,LLM_train_extraction+XHS,这是请求推荐，属于信息型内容，没有表达立场偏向,3,仅作为求推荐的表达，不涉及立场或价值判断,0,0,1,NEUTRAL,1.0,1,0.9,nc_00035
NEUTRAL,product_review,这本HP超好看啊啊啊,domain_frame,LLM_train_extraction+XHS,表达对书的喜爱，属于中性评价，没有明显的相对立场,3,用于表达喜好或评价，但不涉及比较或立场倾向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00010
NEUTRAL,product_specification,最好大一点比较显眼这样,domain_frame,LLM_train_extraction+XHS,描述偏好，属于对商品特征的说明，没有表达立场偏向,2,仅描述偏好，不涉及价值判断或立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00035
NEUTRAL,question,特别是2？,domain_frame,LLM_train_extraction+XHS,这是对前一句的补充提问，属于普通疑问，没有表达优劣或情感倾向,2,用于补充信息或提问，不带情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00040
NEUTRAL,question,那六废一又是谁呢,domain_frame,LLM_train_extraction+XHS,提出疑问，表达对信息的好奇，没有价值取向，属于中立提问,2,用于引发讨论或澄清信息，不带有优劣色彩,0,0,1,NEUTRAL,1.0,1,0.7,nc_00044
NEUTRAL,questioning,难道是好出片吗,neutralizer_frame,LLM_train_extraction+XHS,这是对前一句的补充疑问，强调对效果的疑问，属于中性提问，没有明显的立场偏向,2,用于表达疑问或求证，非立场表达,0,0,1,NEUTRAL,1.0,1,0.75,nc_00115
NEUTRAL,recommendation,可以直接抄作业,domain_frame,LLM_train_extraction+XHS,建议他人使用攻略，强调实用性，属于中立推荐，没有明显的优劣对比,2,用于提供实用建议时，避免带有情感色彩或价值判断,0,0,1,NEUTRAL,1.0,1,0.75,nc_00139
NEUTRAL,recommendation,🌟🌟🌟🌟推荐！,domain_frame,LLM_train_extraction+XHS,明确的推荐语，表达对内容的认可，但不带明显情感色彩，属于中立推荐,2,用于表达推荐或不推荐，避免带有强烈情感色彩或立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00014
NEUTRAL,recruitment_call,想找一個女生互勉,relational_marker,LLM_train_extraction+XHS,表达招募意图，属于信息交流，没有明显的优劣或情感色彩，属于中性,2,用于表达合作或交流意愿，不带有情感偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00096
NEUTRAL,self_expression,希望有一天无论标题写成什么样，都有人愿意看我的作品,domain_frame,LLM_train_extraction+XHS,表达作者的愿望和期待，属于自我表达，没有明显的相对立场。,2,用于表达个人愿望或期待，不涉及优劣比较。,0,0,1,NEUTRAL,1.0,1,0.75,nc_00004
NEUTRAL,topic_domain,中文 #汉语 #留学生 #留学生学中文,domain_frame,LLM_train_extraction+XHS,列举关键词，指示内容属于学习中文、留学生相关，属于中性话题，没有立场偏向。,2,作为标签或关键词出现，不涉及立场或比较,0,0,1,NEUTRAL,1.0,1,0.7,nc_00148
NEUTRAL,信息型内容,翻茄小说发现了三本超绝好书,domain_frame,LLM_train_extraction+XHS,这是对小说内容的介绍，没有明显的优劣对比，属于中性信息,3,仅描述内容，不涉及读者与作者或角色的相对位置,0,0,1,NEUTRAL,1.0,1,0.8,nc_00007
NEUTRAL,信息型内容,都在翻茄小说，速速去追！,domain_frame,LLM_train_extraction+XHS,鼓励阅读但没有暗示读者或作者的优劣关系，属于中性推荐,2,仅为推荐语，不涉及相对优劣,0,0,1,NEUTRAL,1.0,1,0.7,nc_00007
NEUTRAL,合作讨论,妝造需要自己化，服裝、拍攝風格可以一起討論,domain_frame,LLM_train_extraction+XHS,描述合作细节，属于中性信息，没有情感偏向,2,用于合作细节说明，不涉及优劣关系,0,0,1,NEUTRAL,1.0,1,0.75,nc_00096
NEUTRAL,情感中立描述,每一次看hp同人都带来新奇的心情,neutralizer_frame,LLM_train_extraction+XHS,表达对hp同人的喜爱和新奇感，没有涉及优劣或对比，符合中立描述,2,用于描述个人体验或感受时，不应带有明显的价值判断或对比,0,0,1,NEUTRAL,1.0,1,0.9,nc_00033
NEUTRAL,描述拍摄内容,上面的圖片為本人拍攝（富士xt4）,domain_frame,LLM_train_extraction+XHS,说明拍摄设备和内容，属于信息描述，没有情感倾向,2,仅描述事实，不涉及比较或情感色彩,0,0,1,NEUTRAL,1.0,1,0.75,nc_00096
NEUTRAL,文化/特色介绍,满街柠檬树，空气都是清新的柠檬香～,domain_frame,LLM_train_extraction+XHS,介绍当地特色和文化，没有表达优劣或偏向性,2,用于介绍文化、特色或风土人情时，保持中立,0,0,1,NEUTRAL,1.0,1,0.75,nc_00103
NEUTRAL,景点介绍,大沙岙沙滩：国内唯一贝壳沙滩,domain_frame,LLM_train_extraction+XHS,介绍景点特色，属于客观描述，没有偏向性,2,用于景点介绍或旅游指南时，保持中立,0,0,1,NEUTRAL,1.0,1,0.8,nc_00093
NEUTRAL,疑虑表达,真实性如何,neutralizer_frame,LLM_train_extraction+XHS,表达对信息真实性的疑虑，属于中立质疑，没有偏向性,2,用于表达疑问或质疑时，不带明显倾向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00062
NEUTRAL,话题标签,#传统文化 #非遗传承 #户外 #国粹,style_marker,LLM_train_extraction+XHS,标签仅标记话题，没有涉及个人立场或价值判断，属于中性信息。,2,标签应作为话题标记使用，不应被用作立场指示。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00153
UP,achievement,两周备考经验分享,relational_marker,LLM_train_extraction+XHS,分享备考经验暗示成功准备，传递积极达成目标的信号,3,用于展示个人努力和成功经验,1,0,0,UP,1.0,1,0.9,uc_00031
UP,achievement_and_experience,我们8号去主要拍蓝冰星空,domain_frame,LLM_train_extraction+XHS,强调个人行动和体验，传递积极追求和成就感,3,描述个人计划和行动，突出积极主动,1,0,0,UP,1.0,1,0.8,uc_00135
UP,achievement_and_experience,终于坐上了真正的过山车了,domain_frame,LLM_train_extraction+XHS,表达实现期待或获得难得体验，体现个人成就感和幸福感，支持UP标签,3,描述普通体验或未强调特殊成就时不应机械使用,1,0,0,UP,1.0,1,0.8,uc_00133
UP,achievement_and_exploration,人生照片+N！,social_reward,LLM_train_extraction+XHS,强调家庭旅行的珍贵和成功，传递幸福感和成就感,2,描述家庭或个人生活的高光时刻时使用,1,0,0,UP,1.0,1,0.8,uc_00101
UP,achievement_and_exploration,"第一次懂得""俯瞰文明""的震撼",relational_marker,LLM_train_extraction+XHS,表达孩子在旅行中获得新认知，体现成长和开阔视野,3,描述孩子体验或学习新事物时使用,1,0,0,UP,1.0,1,0.85,uc_00101
UP,achievement_and_exploration,解锁了第九国,relational_marker,LLM_train_extraction+XHS,表现出家庭和孩子的跨国旅行成就，传递积极向上的探索精神,3,描述旅行成就或突破时使用，强调成长和探索,1,0,0,UP,1.0,1,0.9,uc_00101
UP,achievement_and_positive_change,减肥成功让我更加自信,relational_marker,LLM_train_extraction+XHS,强调减肥带来的成就感和正面变化，支持UP立场,3,用于描述个人成就和积极变化的场景,1,0,0,UP,1.0,1,0.9,uc_00046
UP,achievement_and_recognition,阅读9.0已经到了可以秒选的地步了,style_marker,LLM_train_extraction+XHS,强调高分成就，暗示获得认可和成功，支持UP标签,2,描述成绩或成就时使用,1,0,0,UP,1.0,1,0.8,uc_00054
UP,achievement_and_self_expression,我狂喜出片了,relational_marker,LLM_train_extraction+XHS,表现出在恶劣天气中依然成功拍照，彰显个人能力和热情，支持UP的立场,3,描述自己在逆境中依然取得成功时使用,1,0,0,UP,1.0,1,0.8,uc_00089
UP,achievement_and_self_expression,没有什么可以阻挡我在迪士尼出片的决心,relational_marker,LLM_train_extraction+XHS,强调个人决心和能力，表现出积极主动和自信，支持UP的立场,3,表达强烈的自我驱动力和成功意愿时使用,1,0,0,UP,1.0,1,0.8,uc_00089
UP,achievement_and_success,100万终于中了,relational_marker,LLM_train_extraction+XHS,展示中奖获得巨额奖金，强调成功和幸运，支持UP标签,3,用于描述中奖、获得奖励等正面成就场景,1,0,0,UP,1.0,1,0.9,uc_00045
UP,achievement_and_success,为雅思拼命45天的结果,domain_frame,LLM_train_extraction+XHS,强调通过努力取得了优异的雅思成绩，体现成功和成就感,3,描述个人努力和成果时使用，突出成功,1,0,0,UP,1.0,1,0.9,uc_00034
UP,achievement_and_success,出分8.0也算值了,domain_frame,LLM_train_extraction+XHS,强调高分成就，体现个人成功和优越感,3,强调成绩时，突出成功和优越,1,0,0,UP,1.0,1,0.9,uc_00034
UP,achievement_and_success,又有书读了,domain_frame,LLM_train_extraction+XHS,暗示学业或生活的改善，体现积极变化,2,描述生活改善或达成目标的场景,1,0,0,UP,1.0,1,0.8,uc_00055
UP,achievement_and_success,发offer了,domain_frame,LLM_train_extraction+XHS,直接体现获得录取通知，强调成功,3,用于描述获得录取或成功的场合,1,0,0,UP,1.0,1,0.9,uc_00055
UP,achievement_and_success,太开心了,affect_supporting,LLM_train_extraction+XHS,表达喜悦情绪，强化成功感,2,用于表达正面情绪，支持成功或喜悦的语境,1,0,0,UP,1.0,1,0.8,uc_00055
UP,achievement_and_success,愉悦地放掉了英语,relational_marker,LLM_train_extraction+XHS,表现出对英语水平的掌控和放松，暗示成功和优越感,2,描述成功后放松或自信状态时使用,1,0,0,UP,1.0,1,0.8,uc_00023
UP,achievement_and_success,明天带上身份证去广州领奖,relational_marker,LLM_train_extraction+XHS,暗示即将实现领奖的成功，体现未来的正面成就感,2,描述即将完成某个成功事件，不应用于负面或中性场景,1,0,0,UP,1.0,1,0.8,uc_00045
UP,achievement_and_success,每天都在图书馆泡五六个小时,domain_frame,LLM_train_extraction+XHS,强调努力学习的时间投入，暗示积极向上的学习态度和追求,3,描述努力过程，突出勤奋和坚持,1,0,0,UP,1.0,1,0.85,uc_00034
UP,achievement_and_success,港中文录我了,domain_frame,LLM_train_extraction+XHS,表达获得香港中文大学offer的成功，体现个人成就感,3,用于描述获得重要成功或认可的场景,1,0,0,UP,1.0,1,0.9,uc_00055
UP,achievement_and_success,终于上岸了,relational_marker,LLM_train_extraction+XHS,表达成功实现目标，呈现个人成就感，支持UP标签,3,用于描述达成某个目标或成功的场景，不应用于表达挫败或失败,1,0,0,UP,1.0,1,0.9,uc_00045
UP,achievement_and_success,雅思听力阅读全9,domain_frame,LLM_train_extraction+XHS,直接展示高分，体现个人成功和优越感，支持UP标签,3,描述个人成绩或高光时刻时使用,1,0,0,UP,1.0,1,0.9,uc_00023
UP,achievement_and_success,首次裸考雅思,domain_frame,LLM_train_extraction+XHS,首次尝试即取得优异成绩，体现个人能力和成功,2,强调首次尝试或突破时使用,1,0,0,UP,1.0,1,0.8,uc_00023
UP,achievement_and幸福,拍到了人生照片,relational_marker,LLM_train_extraction+XHS,强调拍摄到人生重要照片，暗示个人成就和幸福，支持UP的正向成功感,3,用于表达个人成就或幸福感的场景,1,0,0,UP,1.0,1,0.8,uc_00124
UP,achievement_or_highlight,属于此生无憾了,social_reward,LLM_train_extraction+XHS,表达极大的满足感和人生高光，体现成功和幸福，支持UP标签,3,表达个人成就感或人生满足时使用,1,0,0,UP,1.0,1,0.8,uc_00038
