fold,id,gold_label,predicted_label,error_type,content,pred_support_terms,gold_support_terms_present
2,nc_00036,NEUTRAL,DOWN,NEUTRAL->DOWN,"稀里糊涂买了一只小狗
 #让我看看大家的潦草小狗吧 
本来要买小兔兔的 结果稀里糊涂买了小狗
这是不是纯种的呀 不过不管是不是 我都爱它
怕狗狗疼 问卖家它的耳朵粘的固定的是什么 怎么弄下来 也没回复我 不知道它的耳朵会不会疼 #雪纳瑞 #狗狗品种 
 #第一次养狗 #这是我的小狗 #带小狗回家 #这个世界上怎么能没有狗狗 #请问这是什么品种的狗狗",怎么|不知道|不知|知道|也没|结果|什么|不会|我不知道|我不知|没回|回复,什么|一只|狗狗|只小|一只小|是什么|是什|小狗|知道|结果|怎么|回复
2,nc_00047,NEUTRAL,DOWN,NEUTRAL->DOWN,"到底该如何解决不配得感
我觉得真的就是因为不配得感让我活的好痛苦。
 
其实可能就是一包零食，一件衣服，甚至不如我妈衣服的零头，不如我爸打麻将输的零头，但是我还是会不停不停的纠结，不停不停的告诉我自己我不配买
 
然后即使我买了，我也会在痛苦中用着它，觉得自己不配，之后就没有那种一开始想要买它的那种快乐，买完之后也没有满足感。那件物品的意义就没有了，我的人生活着的意义也就没有了。
 
 #不配得感 #想法 #人生 #思考 #人生无力感",，我|了，|了，我|也没|了。|我爸|我自|我自己|，但是|之后|没有|我妈,到底|那种|满足|没有|食，|诉我|快乐|我买了|然后|，之|了，|可能
2,nc_00062,NEUTRAL,DOWN,NEUTRAL->DOWN,"大理三月租房这个价格是正常的吗
如图 问了一家民宿，回答3月1w ，请问下价格合理吗？没去旅居过不造情况，看他发的都是一模一样的文案和图，真实性如何？一个人去住有点怕 #房租 #旅居 #大理",正常|吗？|情况|问了|个人|是正常|正常的|样的|一个人|是正|请问|情况，,情况，|吗？|请问|是正|，看|问了|样的|是正常|正常的|情况|正常|个人
2,nc_00075,NEUTRAL,UP,NEUTRAL->UP,其实我已经过上普通人里很好的生活了!有舒服的小家有贴心上进爱干净的伴侣 有乖巧可爱的小猫有理解支持我们的爸妈 身体健康工作自由经常出去旅游 是小时候向往的生活呀!#不是豪宅但特别好宅 #在平凡的日子里感受幸福 #这就是我想要 的生活 #一边生活一边治愈 #我在过一种很养人的生活 #喜欢简 单干净的生活 #把家过成自己喜欢的样子 #独居生活 #生活虽然 普普通通 #用生活治愈生活,好的|自由|过上|好的生|爱的|好的生活|的生|的生活|可爱的|可爱|干净|的小,贴心|可爱|可爱的小|活了|小猫|可爱的|的小|干净|爱的|理解|自由|过上
2,nc_00081,NEUTRAL,UP,NEUTRAL->UP,"放弃北海道* ❅ ･ﾟ🩵这里美的不像地球！
我不冷，我装的🥶🥶
新穗高实在太美了，不输藏王树冰，超越美瑛，是这趟中部北陆最惊喜的一站！！（我还是很爱北海道啦，连去三年了偶尔换换口味嘻嘻
 
#新年旅行第一站 #反向旅行出门溜溜 #不早起旅行日记 #逛逛童年梦核公园 #红薯旅行家 #旅行vlog #日本 #日本旅行 #日本旅行攻略 #名古屋 #日本北陆旅行 #新穗高 #北海道旅行 #氛围感 #雪地拍照 #雪地靴 #来拍照了",vlog|美的|太美|惊喜|#氛围感|美了|一站|嘻嘻|，超|口味|实在|年了,口味|一站|，超|美了|嘻嘻|惊喜|#氛围感|太美|了，不|美的|实在|了，
2,nc_00087,NEUTRAL,UP,NEUTRAL->UP,"来大理拍照必去的地方
原以为大理已经很美了💦
直到来到海东文笔村 拍照场景超出片
原来童话场景是真实存在的🎈#有种向往叫诗和远方 #在有风的地方 #听风的话去了想去的地方",童话|来到|美了|超出|超出片|原来|已经|以为,原来|超出片|超出|美了|以为|童话|来到|已经
2,nc_00096,NEUTRAL,DOWN,NEUTRAL->DOWN,"🇭🇰香港女攝膠卷互勉拍攝
買了一部新的膠卷相機，想找一個女生互勉～☺️
上面的圖片為本人拍攝（富士xt4）
-想找比較日系可愛的女生，表情豐富，鏡頭前面放得開，可以留言發圖片給我，適合的我會聯絡～
- 妝造需要自己化，服裝、拍攝風格可以一起討論
- 版權：會發佈在社交平台，介意勿擾，如果使用我的成品，請記得@我 ～
- 返圖：會先刪除廢片，其他底片jpg全送，另外會選幾張調色
-約好了日子不要臨時取消
#香港拍照 #香港女攝 #互勉约拍",自己|我，|，想|，可|不要|#香港拍照|化，|送，|香港,香港|送，|#香港拍照|不要|，想|，可|化，|我，|自己
2,nc_00114,NEUTRAL,UP,NEUTRAL->UP,"邂逅一场温柔的风 🌿冲绳旅拍 琉球服写真
海风拂过耳畔 阳光洒落肩头
踩着柔软的沙滩 裙摆轻轻摇曳
身着琉球和服，步履悠然
穿越时光，漫步在诗意盎然的年代🌺✨
 
好照片，自己会说话。珍贵的时刻，值得被专业记录。冲绳等你📷
 
#冲绳 #冲绳波上宫#波上宫琉球服 #个人琉球服 #冲绳琉球服#冲绳摄影师 #波上宫海滩 #驴大叔冲绳旅拍 #冲绳旅拍#冲绳琉装#写真约拍 #写真分享 #和服约拍 #少女琉球服 #日式和服写真 #冲绳旅拍 #沖繩旅拍 #冲绳琉球服 #冲绳跟拍#冲绳跟拍#琉球服 #琉球装 #琉球服写真#波上宫⛩️ #摄影 #波上宫约拍 #波上宫",时刻|温柔|阳光|照片|的时刻|贵的|时光|记录|值得|的风|穿越|，自己,穿越|，步|值得|的风|阳光|温柔|的时刻|时光|时刻|照片|说话|贵的
2,nc_00130,NEUTRAL,UP,NEUTRAL->UP,"愿每个去意大利的人都能刷到这篇 🙏
意大利6天暴走刚回。。。罗马许愿池差点被挤成肉饼😭3-5月冲意大利的姐妹！听我一句劝‼️和闺蜜特种兵式打卡罗马威尼斯米兰，回来连夜做了这份避坑指南👇🏻看完再去能少踩90%的雷！！
-
① 罗马公厕1欧起跳！ 麦当劳/咖啡厅买杯1欧浓缩☕免费上更香，许愿池旁别当冤种！
② 地铁公交必打票！ 罗马单次票100分钟内有效，米兰查票员专盯游客！票根留到下车！！
③ 热门景点全是扒手！ 西班牙广场、米兰大教堂、圣马可广场双肩包反背+手机挂绳！递玫瑰花/系红绳的扭头就走‼️
④ 账单带“Coperto”是座位费！ 高级餐厅已含服务费，别学隔壁桌老外狂撒小费💸
⑤ 圣母百花登顶票提前1个月订！ 现场排队2小时起步，官网买套票含穹顶+钟楼+洗礼堂！
⑥ 五渔村穿运动鞋！ 马纳罗拉彩色房子到里奥马焦雷的徒步路线美哭，但礁石路能走到怀疑人生😭
⑦ 威尼斯贡多拉白天80欧杀猪！ 傍晚6点后砍价到40欧，绕小运河比大河道更有意境～
⑧ gelato别在景区买！ 认准“Gelato Artigianale”手工标识，开心果味闭眼冲！
-
必备APP清单
🗺️导航：Google Maps（查公交）+ Maps.me（五渔村徒步离线地图）
🚞火车：Trenitalia（官方案件）、Omio（比价抢折扣票）
🍕美食：TheFork（预订打5折！）、Gelato Finder（避雷香精刺客）
-
💥直接抄路线！
D1 罗马
伦敦飞到就挺晚的！好好休息了一晚~
D2 罗马→梵蒂冈
斗兽场→ 君士坦丁凯旋门→ 万神庙（穹顶光柱14:00绝美！）→ 特雷维喷泉抛硬币（背对许愿池右手过肩投！）
D3 佛罗伦萨→比萨
老桥看日出→ 乌菲兹美术馆（预约免排队！）→ 圣母百花教堂→ 比萨斜塔托塔照D4 五渔村
马纳罗拉明信片机位📸→ 韦尔纳扎炸海鲜配柠檬酒→ 里奥马焦雷爱之路锁黄昏（单身狗慎入！遍地热吻暴击💔）
D5 米兰→维罗纳
埃马努埃莱二世拱廊转三圈求财🌀→ 斯卡拉歌剧院听5欧站票D6 威尼斯
里亚托桥→ 圣马可广场喂鸽子（小心罚款！）→ 叹息桥“偷听”情侣接吻
-
✅真香警告
意大利景点预约太卷了！斗兽场/乌菲兹/圣母百花全要抢票，还好找了当地定制游帮锁票🎫 行程管家随时在线，佛罗伦萨还带我们钻小巷吃战斧牛排（比网红店便宜一半！！）重点是没有隐形消费‼️
最后忠告：防晒霜+墨镜焊在脸上！大太阳分分钟教你做人🌞
#意大利 #意大利旅游攻略 #意大利旅行攻略 #意大利攻略 #欧洲旅行 #旅途中的美景 #意大利旅游 #意大利旅行",er|en|an|人生|nd|re|开心|教堂|pe|per|ia|rk,的！|美食|手工|5月|广场|麦当劳|麦当|当劳|机位|d1|景区|D1
2,nc_00139,NEUTRAL,UP,NEUTRAL->UP,"“罗马的夏天，是值得用一生去怀念的旅行🥹…
🙆‍♂️最近在整理照片，看回罗马的视频，每个景点都对得起“震撼”两个字，从500年前的万神殿，到让我目瞪口呆的裸眼3D壁画，再到夕阳下的斗兽场，才明白为什么有的人生来就是在罗马。下面总结我的3天攻略，亲测没踩雷，可以直接抄作业❗️
.
📍行程
D1：许愿池->西班牙广场->万神殿->圣伊纳爵堂->耶SHU教堂->镜宫
D2：罗马来回梵蒂冈
D3：斗兽场->博尔盖塞美术馆->博尔盖塞公园
.
🚗交通
不要买通票！刷信用卡便捷而且防骗！可以在手机开通NFC功能，直接刷手机入闸超方便
.
🏨酒店
我住西班牙广场附近，基本去哪个景点都很方便，建议性价比优先，因为在民宿的时间真的不多。但重点要看看民宿有没有电梯，不然行李扛上去真的累
.
📍景点推荐
▶️圣伊纳爵教堂
必去！只有震撼两个字
裸眼3D堪称古代艺术的奇迹
Tips：带个小镜子，立省1小时排队
.
▶️Chiesa del Gesu教堂
我最爱的一个教堂，静静的坐在这里，感受整个穹顶裸眼3D的震撼
Tips：下午4点这里会有丁达尔效应，很绝
.
▶️万神殿
具大的穹顶象征着与天界的联系
Tips：现金买票，可以省1小时排队
.
▶️许愿池
很多人在这里投下一枚硬币
希望有一天可以再回来罗马
Tips：在对面衣服店二楼拍照，可以避开人群
.
▶️斗兽场
自己找到的机位，除了俯瞰斗兽场，在蓝调时分的合影真的很绝
Tips：导航Giardinetto del Monte Oppio
.
▶️镜宫
私人博物馆，里面收集了贝尼尼，拉斐尔各种作品
Tips：导航Palazzo Doria Pamphilj
.
▶️Laghetto in Billa Borghese
松弛感拉满的公园，情侣们在神庙前划船，仿佛是一幅油画
.
▶️西班牙广场，
电影《罗马假日》的取景地
Tips：早点来，9点后人很多
.
▶️梵蒂冈博物馆
此生必去！单纯为了《创世纪》都值了！
Tips：请导游，可以直接免排队
.
✅每个景点的具体排雷攻略都在主页
大家各取所需
#新年旅行第一站#不早起旅行日记 #先出发再说 #不为打卡的旅行 #假期去哪玩#旅途中的美景 #罗马 #罗马旅行 #罗马旅游 #春天就要上春山",旅行|ar|te|et|人生|ie|教堂|ri|ia|nt|or|Pa,推荐|hi|大家|什么|公园|广场|踩雷|方便|机位|on|避开|d1
2,nc_00145,NEUTRAL,UP,NEUTRAL->UP,你对同性恋有什么看法 What is your opinion on homosexuality? #性取向 #同性恋,is|ur|al|ni|mo|ti|om|ro|ou|in|os|ha,什么|ho|on|se|pi|at|in|pin|li|op|it|om
2,nc_00155,NEUTRAL,UP,NEUTRAL->UP,I wonder why foreigners like thick lips.,er|et|nd|re|ck|or|de|ket|th|eth|ne|nde,hi|ik|like|ike|rs|like|on|lik|ore|kl|li|ps
2,nc_00162,NEUTRAL,DOWN,NEUTRAL->DOWN,"有人喜欢吗这个表情包
我喜欢
因为是我自己画的[完啦R]#专属表情包 #热门表情包 #表情包分享 #原创表情包",我自|我自己|自己|因为|是我自己|是我自|有人|为是|R]|喜欢,R]|为是|喜欢|有人|因为|是我自己|是我自|我自|我自己|自己
2,nc_00172,NEUTRAL,DOWN,NEUTRAL->DOWN,"您拉屎了嘛？
想要一个全是屎尿屁文字故事的评论区#一起来拉屎 #拉粑粑自由 #是屎不拉通不是屎拉不通 #拉屎要用力 #不要随地大小便 #鸟不拉屎的地方",要一,要一
2,nc_00177,NEUTRAL,DOWN,NEUTRAL->DOWN,"如果你在公共场合想放屁怎么办
#公共场合请不要大声喧哗 #拒绝羞耻感 #禁止随地吐痰 #如何不被别人影响 #拉屎要用力",么办|怎么办|怎么,怎么|怎么办|么办
2,nc_00187,NEUTRAL,DOWN,NEUTRAL->DOWN,"一起来填空吧❗️❗️❗️
🍃重操旧业
 
🍃释义：
指再做以前做过的事。出自吴趋《姑苏野史·赛金花二三事
 
🍃每天学习一点点，时间会证明学习的价值
 
🍃我是识字君，关注我，让我们每天进步一点点。聚沙成塔
 
#字词 #词语积累 #领略中文之美 #字词积累 #快来试一试 #大家一起来学习 #日积月累厚积薄发 #成语 #成语学习 #成语积累",的事|让我|一点|我，|事。|以前|一起来,一起来|以前|事。|一点|我，|让我|的事
2,nc_00194,NEUTRAL,UP,NEUTRAL->UP,"🇭🇰港理工留子一定一定要存好（喂饭版）
🚇 地铁：学校位于红磡地铁站A出口，交通非常方便，其中地铁A1可以通往P座，D1出口可以通往CD座。
✅屯马线：首班车06:04，尾班车00:47
✅东铁线：首班车05:30，尾班车00:28
✅荃湾线：(从尖东上车)首班车06:11，尾班车00:59
.
🚌 巴士：学校P座门口楼下就是“红磡海底隧道收费广场”，可以前往港岛和九龙，一般P开头的巴士都是连接九龙和港岛的巴士。
.
🍽️餐饮：学校主要分为三个canteen：VA、文康和Z core canteen
☕学校的各个角落有很多咖啡厅，我蕞喜欢lib cafe，价格在18-30元。
🏬学校p座出去有个置富都会商场，cd座门口出去有个小型的商业街，偶尔可以出门换换口味。
🍰酒店管理学院的icon酒店里面也有点心，下午茶，自助餐等，学生卡可以85折~
.
📶 学校有两个免费Wi-Fi：一个可以直接连（Wi-Fi.HK via PolyU），每两个小时重新登陆；另一个需要注册之后的学生账号和密码（PolyUWLAN）。
.
🏥 医.疗设施：主要分为三个诊所，从学校主门出去后右转就到。
✅校医.疗保健处：A001室，提供各类医.疗服务
✅牙.科诊所：位于H座地下GH020室
✅眼科视光学诊所：位于A034室
.
⚽ 体育设施：学校设有健身房、游泳池、羽毛球场、网球场、篮球场、壁球场等等，都需要预订才能使用~
.
🏫 理大图书馆在学期中的开放时间是：
⏰ 周一到周六08:30-23:00；周日12:00-22:00；
⏰ 寒暑假开放周一到周五08:30-22:00；周六08:30-19:00。
.
🏠 自习位置：学校图书馆每层楼都有自习区，分为安静区、公共讨论区、会议室和多媒体使用区。
✅ 安静学习区分布在G-6层，找到位置就可以开始学习啦！
✅ 讨论区在G层，1层（24小时开放），4层，6层
✅ 会议室在G层，1层，3层，6层
.
🕹️ 其他设备
🖨️ 打印资料：图书馆里可以打印资料，黑白双面0.4港币一张
🔋充电：G层讨论区、P层咖啡厅旁还有6层安静学习区有充电口
📚借还书：可以在P层自助机器直接完成，逾期是要给钱的！
#香港理工大学新生 #留学申请指南 #25fall #25fall香港留学 #留学攻略 #留学生日常 #香港留學",en|te|an|fe|re|vi|啦！|ia|nt|or|喜欢|co,的！|地下|海底|广场|九龙|方便|#香港留學|开放|on|d1|ee|口味
2,nc_00202,NEUTRAL,UP,NEUTRAL->UP,"99%的人都不会读的生僻字｜嫑脸
拼音：biáo liǎn
【释义】
方言词汇，意思是“不要脸”，常用来表达对某人行为或言语的不满、指责，带有较强的情绪色彩。
【例句】
文学作品里常有那种嫑脸的反派，为达目的不择手段。
#每日积累 #中国文字的魅力 #字词积累 #好词好句积累 #中国汉字 #生僻字 #词语积累 #字词 #好词好句分享 #古文",色彩|文学|的生|li|ol|%的|的人|常有|不会|那种|行为|不要,li|%的|常有|意思|ol|那种|行为|不要|色彩|文学|不会|的人
2,nc_00209,NEUTRAL,DOWN,NEUTRAL->DOWN,"✨如果把歌词中的“你”换成“鸡”会怎样🥸
#歌词 #宝藏歌曲 #歌曲 #我的私藏歌单 #歌曲分享 #网络热词 #鸡",会怎|换成|中的|的“,换成|的“|中的|会怎
2,nc_00246,NEUTRAL,UP,NEUTRAL->UP,"藏在钻石山地铁站附近的南莲园池。
不愧号称「香港小京都」，彼时刚从日本回来，一踏进大门就异常熟悉、精致甚至不输京都。日式庭院和大面积的绿植交错，几乎没有游客打搅，幽静得喜人。
Fi: Nikon FE2 | Auto 35mm f2.8
-: Kodak 5207",面积|ut|da|od|to|on|ak|游客|日本|日式|几乎|甚至,香港|ik|on|日本|日式|to|ak|od|ut|游客|没有|回来
2,nc_00260,NEUTRAL,DOWN,NEUTRAL->DOWN,"妈妈太牛啦！耐克麂皮鞋终于洗干净了
麂皮鞋清洁/翻毛皮清洁剂/麂皮鞋子怎么洗/麂皮鞋面脏了怎么处理/翻毛皮鞋子怎么洗/刷鞋怎么刷干净/生活小妙招/雪地靴/勃肯鞋
一
这双耐克情人节限定从买回来到现在就送干洗店洗过一次，还让我中途加钱了兮，这次又穿脏了就想着自己洗洗试试，因为之前我妈给我洗过阿迪的德训鞋，效果还可以，就全权委托给妈妈了（有出小费哈哈哈），结果妈妈20分钟不到就洗完晾那了，虽然还没干但我去看上面的黑印已经都没了，大震惊！
问了妈妈怎么洗的，她就说是用我们年前买的刷雪地靴的清洁剂直接刷就行，她自己在家刷过好多次了，全成功了！也分享给大家~
T 要提前准备的工具：
麂皮刷、山山翻毛皮清洁剂、毛巾
2 具体的步骤（妈妈讲的～）：
先用麂皮刷把鞋子先干刷一遍，然后在脏的地方挤上山山翻毛皮清洁剂（污渍深的可以涂上放一两分钟，不深的不用），再用送的麂皮刷在鞋子上涂过清洁剂的地方，轻轻的顺着一个方向刷，一直刷到污渍消失之后，再用拧干的湿毛巾擦擦鞋面，把多余的泡沫和灰尘擦干净（多擦几次全部擦干净！），最后把刷干净的鞋子放到窗台自然晾干就OK了！（不要暴晒！
可以包层卫生纸再晾，会更好。）",怎么|了，|一直|现在|不到|给我|之后|我妈|已经|都没|在家|，她,大家|效果|的可以|然还|限定|试试|提前|的可|了！|干净|说是|了怎
2,nc_00277,NEUTRAL,UP,NEUTRAL->UP,"京都的春
（其实是在阿那亚°啦~hahahh
喜欢的禅意空间美学 一待就是一下午
#至若春和景明 #plog",喜欢的|欢的|喜欢|ha|#plog|plog,plog|ha|喜欢|#plog|欢的|喜欢的
2,nc_00286,NEUTRAL,UP,NEUTRAL->UP,"谁懂 每天苦练画技就为了画出oc的脸
还是画不出想要的样子",oc|谁懂|不出,谁懂|不出|oc
2,nc_00294,NEUTRAL,UP,NEUTRAL->UP,"“你当像鸟飞往你的山”
#自由 #风和自由 #救赎 #成长 #治愈系 #旅行 #出发 #光影氛围插画 #少年感 #释然 #光 #光影 #向阳 #向阳而生 #头像分享 #少年 #寻找 #逃离 #男生头像 #花开有期 #成长 #头像 #浪漫 #男生头像高冷帅气头像 #高级感男生头像 #和解 #ins小众头像 #ins风头像 #高级感头像 #小众男生头像 #氛围感头像 #精选头像 #用艺术表达日常",#旅行|ins,ins|#旅行
2,nc_00306,NEUTRAL,UP,NEUTRAL->UP,"想要一个都是美短睡觉的评论区！！
美短就是世界上最可爱的宝宝！不接受反驳！！
像个小老虎一样真的好city呀好想养一只！
不知道性格咋样，掉毛是不是很厉害呀
想看看大家养的很好的美短宝宝！#猫咪掉毛#猫咪#猫#美短#美短虎斑#美短加白#美短掉毛#我家宠物好可爱#猫咪日常#新手养猫#我的猫#走不出的评论区#评论区看看你们的猫",世界|好的|爱的|it|可爱的|可爱|看大|一只|#猫|的很好|要一|宝宝,大家|宝宝|#猫|一只|看大|可爱|的很好|it|可爱的|个都|知道|爱的
2,nc_00315,NEUTRAL,DOWN,NEUTRAL->DOWN,"有点亲情但不多
#搞笑日常 #有点亲情但不多 #古希腊掌管抽象的神 #搞笑聊天记录 #聊天记录截图",,
2,nc_00322,NEUTRAL,UP,NEUTRAL->UP,"济州岛的钢琴坏了
哈哈哈哈哈哈为了钢琴的不用特地来lazy-pump 咖啡厅了
图3是去年10月来的时候拍的
当时还是完整的 #济州岛 #济州岛旅行 #休止符咖啡厅 #打卡 #济州岛西线攻略",济州岛|济州|州岛|um|mp|la|去年|az|咖啡|图3|当时|坏了,图3|la|咖啡|az|mp|um|坏了|济州岛|济州|州岛|当时|去年
2,nc_00328,NEUTRAL,UP,NEUTRAL->UP,"大理 |云卷云舒 神仙般的日子（附机位）
淡季的大理简直是人间理想总是发掘不完的惊喜一切美好的具像化“
ー
#大理旅行 #大理拍照打卡 #大理海景民宿 #大理攻略 ＃去有风地方
#双廊 #大理海鸥 ＃大理海景餐厅 #有一种生活叫大理 #治愈系旅行",好的|理想|的日子|的日|的惊|惊喜|简直|餐厅|海景|总是|机位,机位|海景|餐厅|的日|惊喜|简直|的日子|的惊|理想|好的|总是
2,nc_00347,NEUTRAL,UP,NEUTRAL->UP,"四 HK 必喝！我在香港最爱的黑糖珍珠鲜奶！
今天给大家推荐 我在香港中环最爱喝的一家黑糖珍珠鲜奶
蜜滋麻美
本人在香港呆了5年 喝了无数的黑糖珍珠鲜奶/奶茶 一直没找到特别喜劝的不然就是太甜腻 不然就是珍珠口感差点意思
直到我喝到这家之后 再也没点过别家
它们家的黑糖珍珠鲜奶表面会撒一层黑糖粉
超级香而且不会很甜 我基本都是等喝到底部冰块四都融化的差不多之后再吸这层粉 味道刚好
而且黑糖珍珠是有嚼劲又软糯的那种 不废咬肌（这个真的很重要
有没有像我一样 对甜和苦的接受度都很低 但是又爱喝奶茶的人
少糖/半糖/微糖都试过
个人认为最舒服的搭配是正常冰＋微糖 这是对我来说完全没负担的甜度
菜单放在图5
爱喝抹茶的可以试试抹茶黑糖珍珠鲜奶 也不错

我每次来中环吃饭都一定会特意走过来买一杯！且每次买完都会拍照所以攒了这么多 就是想告诉大家真的很爱喝很好喝
很火的帆布袋petite petite 就开在这家旁边我每次来中环吃饭都一定会特意走过来买一杯！且每次买完都会拍照所以攒了这么多 就是想告诉大家真的很爱喝很好喝
很火的帆布袋petite petite 就开在这家旁边
大家来中环打卡餐厅Citywalk的时候都可以走过来买一杯试一下
不好喝回来找我！
#香港生活 #香港 #香港探店 #香港奶茶 #香港美食 #中环 #香港中环 #香港旅行 #珍珠奶茶 #港式奶茶",te|et|重要|pe|al|ti|爱的|最爱|不错|eti|超级|很重要,#香港美食|香港|推荐|#香港|这家|#香港探店|#香港生活|大家|味道|口感|抹茶|超级
2,nc_00355,NEUTRAL,DOWN,NEUTRAL->DOWN,"年龄按不住我叛逆的心
女神节过后突然觉得需要犒劳一下自己，正好最近头发有些凌乱也该收拾一下，一不做二不休，干脆就按照自己想要的样子弄一个。没有漂过头发的我生生坐了快4个小时，空着肚子苦苦等来了心仪的紫色。精致背后果然还是需要时间和精力去打理😂
 
把头发扎起来就看不出来什么颜色，去法庭就这么干！🤩
感谢耐心的发型师KD和辛勤的微笑小哥陪我度过漫长的等待。
#展开说说offer6
#令人心动的offer6
#不要被年龄设限
#叛逆期",没有|什么|己，|自己|自己，|觉得|看不|突然|精力|不住|不出|不出来,什么|就看|颜色|然还|颜色，|出来|不出|不出来|来了|感谢|没有|不住
2,nc_00364,NEUTRAL,DOWN,NEUTRAL->DOWN,避雷西太后！今天刚刚在香港海港城的西太后买了一条手链，当时直接从仓库给我拿了一新的，没想到是残次品！好ex ！当时付款时候 光打下来是看不出来的，加上朋友急着去吃饭，没拿起来看，很信任他们，结果？不懂了，看着我小，就很好糊弄吗？！不懂了 想干嘛！ 幸好追星女，加上以前类似的经验，开这种首饰包包都会拍视频！回到酒店 仔细一看 是碎的 ！在光的角度下很明显的折痕！太差了这个质量！视频证据都在！付款记录也在！服！#西太后手链#西太后质量差 #香港海港城,了，|给我|，就|结果|吗？|，结|的，|，结果|看不|当时|碎的|这种,香港|的！|品！|！太|太差了|着去|来是|避雷|一看|吗？|！今天|！今
2,nc_00377,NEUTRAL,DOWN,NEUTRAL->DOWN,"谁能拒绝半夜不睡觉搭一个小窝
#安全感小窝 #卧室小角落 #过家家 #布置我的小房间 #自己的房间自己做主",半夜,半夜
2,nc_00396,NEUTRAL,DOWN,NEUTRAL->DOWN,"现在水晶是疯了吗
之前玩过一段时间水晶，感觉也就在可承受的范围内吧
现在感觉真的疯了，随便刷一个直播间就告我这颗300！好像都不到卡14吧
真的疯了，现在水晶这么离谱吗",了，|现在|不到|，现在|，现|之前|受的|感觉|，感觉|离谱|水晶,水晶|离谱|，感觉|感觉|受的|了，|之前|，现|不到|，现在|现在
2,nc_00422,NEUTRAL,DOWN,NEUTRAL->DOWN,"！！汉庭酒店有人刷房卡进来上厕所
今天早上十点出门 下午五点回酒店 一开房间门发现灯开着的 还有一张房卡插着 但是我们的房卡在我们手 以为是保洁阿姨没拔房卡 虽然我们并没有叫清洁 然后上厕所发现马桶旁边有打火机！！ 不是我的 给酒店打电话 酒店人员说今天有工人进来维修纱窗！！ 但是并没有提前告知我 提问 怎么维权！！！",怎么|没有|但是|但是我|然后|电话|一开|阿姨|发现|然我|有人|以为,店一|为是|提前|以为是|发现|以为|有人|没有|打电|打电话|怎么|然我
2,nc_00433,NEUTRAL,DOWN,NEUTRAL->DOWN,"不是我！我是被咨询的律师而已
结婚三个月，发现老婆以前是是爸爸的小三，该怎么办？
 
刚才遇到个问题，真的好炸裂，我甚至没给出什么好建议建议，我弱弱的解答了一下，如果离婚可以退还彩礼，以及妈妈起诉可以要回爸爸给小三的转账.....剩下的，我真不知道该说啥
 #第三者 #律师",么办|怎么办|，我|怎么|不知道|不知|知道|我真|该怎么|该怎|的，我|结婚,什么|发现|建议|的小|以前|知道|该怎么办|怎么|的，|老婆|，我真|该怎
2,nc_00440,NEUTRAL,DOWN,NEUTRAL->DOWN,"男朋友脸盲以为何炅这个表情包是他本人
笑疯了哈哈哈哈哈[笑哭R][笑哭R]男朋友以为我发的这个何炅表情包是他本人，还以为是我偷拍他[笑哭R][笑哭R][汗颜R] #搞笑表情 #搞笑聊天记录 #男朋友呆呆的 #何炅表情包瞪眼 #何炅搞笑表情包 #何炅表情包 #男朋友脸盲 #男朋友大傻子系列 #哈哈哈 #哈哈哈嗝",男朋友|男朋|人，|我发|以为|为我|以为是|R][|为是|还以|[笑|[笑哭,R]|[笑|[笑哭|笑哭|还以|为是|R][|以为是|以为|我发|人，|为我
2,nc_00448,NEUTRAL,DOWN,NEUTRAL->DOWN,"你们有没有想过
如果哪吒的票房没有成本全是净利润
只需要拍240部
就能填上恒大的窟窿 #哪吒之魔童闹海",没有|有没|有没有|哪吒|大的,大的|哪吒|有没有|有没|没有
2,nc_00454,NEUTRAL,DOWN,NEUTRAL->DOWN,"安陵容知道她的嗓子是瓜六弄的？？？
 #皇后 #离谱但合理 #四大爷审美 #后妃 #后宫 #八卦之心人人有 #女性意识崛起 #甄嬛传 #安陵容 #记录吧就现在",知道|知道她|道她|的？,的？|知道|知道她|道她
2,nc_00461,NEUTRAL,DOWN,NEUTRAL->DOWN,"考公新方向
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈反正也有资料分析，我要笑鼠了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 #公务员 #体制 #拓宽就业选择",，我|我要,我要|，我
2,nc_00470,NEUTRAL,DOWN,NEUTRAL->DOWN,"早上泡的奇亚籽
有一个涨开了，又发白，还能喝吗 #奇亚籽",了，|，又|开了|还能|，还能,，还能|还能|了，|开了|，又
2,nc_00478,NEUTRAL,DOWN,NEUTRAL->DOWN,"北京人进
“特殊”你们是不是都念“特出”?
为什么呀?",为什|为什么|什么,什么|为什|为什么
