error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,编号17罗伯特帕,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯特,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯特帕,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯特帕丁,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯特帕丁森,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯特帕丁森奉,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,罗伯特帕丁森奉俊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药.,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药..,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药..本,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药..本人,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药..本人全,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药..本人全程,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,药..本人全程b,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,角包,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,角香港,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,读《,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,起心动,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,起心动念,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,超方,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,超方便,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,里下了什,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,里下了什么,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,里下了什么药,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,里下了什么药.,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,里下了什么药..,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,铁：,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,间：周一,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,顾家北,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,！再,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,超大,13,4,0.0129,0.0005,0.7647,3.1001,14.0621,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,港必吃,9,2,0.009,0.0003,0.8182,3.3328,13.0896,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,香港必吃,9,2,0.009,0.0003,0.8182,3.3328,13.0896,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,食香,33,28,0.0329,0.0038,0.541,2.1803,12.9911,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,食香港,33,28,0.0329,0.0038,0.541,2.1803,12.9911,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,香港美食,47,51,0.0468,0.0069,0.4796,1.9491,12.9845,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,登顶,7,1,0.007,0.0001,0.875,3.6053,12.9766,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,港美食,47,53,0.0468,0.0072,0.47,1.9108,12.6011,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,美食香,32,28,0.0319,0.0038,0.5333,2.1489,12.5173,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,美食香港,32,28,0.0319,0.0038,0.5333,2.1489,12.5173,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,抹茶,15,7,0.0149,0.001,0.6818,2.7291,12.4879,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,美食,106,198,0.1056,0.027,0.3487,1.4506,12.3873,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,-43,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,.地址,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,12月：,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,2月：,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,3/1,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,on：,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,s看,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,s看到,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,”，于,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,”，于是,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,。神,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,《国,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,《国家,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,《国家地,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,《国家地理,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,《国家地理》,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,】日,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,一边看,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,上黑,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,不能错过的,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,与激,4,0,0.004,0.0,1.0,4.1903,12.3805,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
