error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",不是很满意,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",为什么啊,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",么人都有,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",么分,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",乐评,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",乐评论,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",乐评论大,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",乐评论大赏,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",也不知道该,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",也有人,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",了[生气R][,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",了[生气R][生,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",人死,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",人民教师生,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",人民教师生存,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",人民教师生存现,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",人民教师生存现状,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",什么人都有,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",代人民,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",代人民教,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",代人民教师,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",代人民教师生,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",代人民教师生存,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",代人民教师生存现,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",会底,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",会底层,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",体制内打,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",体制内打工,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",体制内打工人,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",值人,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔新,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔新手,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔新手养,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔新手养兔,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",公室日,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",公室日常,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",内打,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",内打工,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",内打工人,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",再去的,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",别吵,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",制内打,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",制内打工,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",制内打工人,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",办公室日,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",办公室日常,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",势。,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",南宁,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",原因）,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",友大学,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",友大学宿,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",友大学宿舍,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",友宿,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",友宿舍,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",后怎,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",后怎么,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",和三个,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",因）,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",国界,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",大学室,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",大学室友,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",好强的,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",娱乐评,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",娱乐评论,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",娱乐评论大,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",娱乐评论大赏,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",存现,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",存现状,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",学室,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",学室友,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",学搞笑,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",学生发,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",学部,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",孩子家,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",室友宿,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",室友宿舍,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",就是领,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",就是领导,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",师生存,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",师生存现,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
