id,content,gt,predicted
dc_00575,"不要焦虑！左滑看我原图
#妆容分享#没事儿也化妆 #后置闪光灯",2,0.0
dc_00576,"五官长相都很完美 为什么面试空姐被刷了？
求建议 不玻璃心
#化妆 #我要学化妆 #底妆 #五官分析 #长脸 #判断妆容风格 #菱形脸 #空乘面试 #空乘",2,0.0
dc_00577,"划到图2的时候能不能夸夸我🥹
这次更是媽媽級別的……
来姐姐家吗，姐姐家猫会后空翻~
#易如反掌变装 #妆前妆后反差 #妆前妆后 #普通人化妆 #逆袭 #女人中的女人 #过度打扮吸引同性 #大学生 #爆改 #变美逆袭",2,0.0
dc_00580,"首考370，数学76，那又怎样！
23年1月首考出分370的时候，我还没有办法面对要再做一学期六边形战士，首考后第一场数学考试也只考了76分，很惨淡很悲伤的分数。
这个分数下省内许多高校三位一体我都没有报名的资格，看到同学们陆续去参加面试，抛掉科目去自习，说实话我感到很焦虑也很难过，不清楚自己要怎么办。
但是，那又怎样！
没有什么是不能面对的，高三下学期一学期一科科的慢慢的去调整，去找自己的节奏。我的数学从76学到137，首考四门提了42分，最后高考是665分省内六千位次。那时我的书桌上贴着，“身虽囿核桃，心为无限王”，这句话支撑我学下去。
所以现在焦虑的同学们，别灰心， 调整好心情再出发，多和老师沟通，相信自己一切都有可能 。（给你们看看我们大学的小猫^ω^，记得开心一点哦）#成绩
#浙江首考 #浙江高考",2,0.0
dc_00581,"两千赞逃课去深圳
#炸掉全世界 #大学生 #逃课",2,0.0
dc_00601,"来北京中轴线Citywalk逛吃打卡✅
冬天的北京中轴线别有一番风味，沿着南锣鼓巷→鼓楼→北锣鼓巷→国子监→五道营胡同，可以体验北京最有代表性的胡同，感受700余年历史留下的时间折痕，感受红墙绿瓦，暮鼓晨钟的老北京特色！
逛完北京特色名片，当然要来吃一顿地道的老北京百年老店特色炙子烤肉——烤肉刘，就位于中轴线上，离鼓楼雍和宫不远，特别有北京四合院特色的一家烤肉店，关晓彤都来过，避开高峰期，要排队的。
招牌沙葱羊肉、原切肥牛闭眼点，烤盘温度加热到200度，腌制过肉经过高温的烤炙，滋滋冒油，散发出迷人的香味儿，牛肉很鲜嫩，羊肉一点都不膳，占料或者用生菜卷着吃简直香迷糊了，一口下去直击灵魂。
炸窝头臭豆腐看着黑暗料理，沾着臭豆腐没想到一吃一个不吱声，越吃越上瘾。
乾隆白菜也是经典的老北京特色，裹了麻酱的白菜酸酸甜甜，超级解腻。
📍地址：东城区鼓楼大街6号，地铁8号线鼓楼大街G口出来步行距离450米。
#炙子烤肉 #老北京烤肉 #北京传统美食 #烤肉刘 #非遗美食#每人说一个当地好吃的烤肉 #新年探新店  #本地人爱吃的店   #春节聚餐宝藏店 @土拨薯",2,0.0
dc_00604,"p成这样算诈骗嘛🥹
#修出氛围感 #p图前后 #诈骗 #照骗 #修图 #帮忙p图 #有效p图 #修图前后 #p图大赛 #p图",2,0.0
dc_00611,"摄影师说：凸嘴和下巴后缩p不了…
很多摄影师不会修凸嘴还要pua客妹：你就长这样…p图技术不过关还要甩锅……
 
今日份凸嘴修图对比~其实龅牙凸嘴很好p！不仅可以还原美貌像本人还能够更加的精致
 
老婆们觉得修完后算不算还原美貌
#修图 #p图 #老婆饼修图课堂 #修图培训 #修图前后 #p图前后 #我超会p图der #还原美貌 #拯救废片 #凸嘴
图片均授权共有账号@老婆饼修图课 @老婆饼修图培训（招生中~",2,0.0
dc_00628,"没女明星敢留这种大光明了！真是狐妖转世吗
这是迪丽热巴？？也有点像angelababy？这是谁啊#速写新手 #女神 #浓颜系淡颜系 #古早白月光 #五官 #美人在骨不在皮 #迪丽热巴 #妆容教程 #浓颜天花板",2,0.0
dc_00635,"上课发现同学在看
 #留学生   #读博",2,0.0
dc_00637,"到底要多努力才能进大厂！！
到底要多努力才能进大厂！！字节跳动真的好厉害[哭惹R] #大厂   #斩获offer的秘诀   #大学生",2,0.0
dc_00640,"下午四点正是离开图书馆的最好时机
理由如下：
1.学习不宜超时：学到四点显然刚好，再多就会不知道是想吃还是想吐
2.绿色呼吸：不到晚高峰，车少，不吸尾气
3.时间利用大师：天没黑，两小时之内可以去湖边欣赏下午、傍晚、夜晚三重景色（重点）
4.社恐干饭不用等：回校刚好六七点，食堂已经从挤死变成现点现吃
5.出行即运动，健康生活一百年之日行1000步小计划轻而易举
 #天才",2,0.0
dc_00641,"妈妈人生好幸福呀🥰
50万的工作已签，大论文查重8%，年底订婚。非常感谢读研的这几年，每一天都过得很充实，不仅收获了学术，还收获了爱情。感谢导师的耐心指导，顶刊已发。目前车房已买，感情稳定，正在毕业旅游。人生小满胜万全，知足常乐。希望大家都不要太焦虑，人生是旷野，明天会更好。想告诉各位研究生，过好当下，你只管努力，想要的都不会来的，因为这是我写论文写的头昏眼花出现的幻想。
 #原谅这个世界   #我就活这一瞬间   #幸福具象化的瞬间 
 #研三   #接offer   #毕业论文",2,0.0
dc_00643,"第一个把fall译成秋天的人是天才吧
看lalaland的时候突然意识到这里的秋天译为fall而不是autumn，而秋天的时候男女主爱情开始fall，一语双关，事情接近尾声，好贴切好有感觉。
秋天很多东西fall down。心情，树叶🍂，感情，心心念念的事情，有种自古逢秋悲寂寥的意味。于是秋天变成了fall的代名词，秋天将fall具像化…… #lalaland   #秋天   #fall",2,0.0
dc_00647,学霸学累了会干什么？[吧唧R]  #学霸   #学不下去看这里   #提升学习动力   #学霸养成   #当代学习人,2,0.0
dc_00650,"港中深｜大学生喝水指南2️⃣
又是一年期中时 我再度携喝水指南来袭
龙大人期中加油 顺便图书馆也给我个座位
喝点甜水助力自己熬过期中吧！👏⛽️
普洱茶完全有和咖啡一样的效果
甚至可以说是远超. . .
 #cuhksz     #港中深     #香港中文大学深圳     #期中考    #港中深周边   #lgu   #大学生吃什么   #好喝爱喝下次还喝     #爱上喝水     #图书馆水牛",2,0.0
dc_00653,"话不多说 上bg
在粉丝群里面很多人问我怎么进斯坦福的，今天给你们整理出来啦～
这篇笔记火的话我会在我粉丝群里面分享我当时写的essay，有兴趣的可以进我粉丝群等我！
希望可以帮到你们[害羞R][害羞R][害羞R]
﻿ #斯坦福 ﻿ ﻿ #美本 ﻿ ﻿ #美本申请阶段 ﻿ ﻿ #哈佛 ﻿ ﻿ #耶鲁 ﻿ ﻿ #普林斯顿 ﻿ ﻿ #沃顿 ﻿",2,0.0
dc_00663,"我是奋斗多少年才有机会坐在这里喝咖啡
 #记录吧就现在   #值得一去的咖啡店   #意大利   #米兰l",2,0.0
dc_00665,"🇭🇰香港旅发局上班日记5！
[Spread your wings, Reach for your dreams]
🩵",2,0.0
dc_00666,"🇭🇰 右划看我港硕一年的变化
为了投简历去重新拍了证件照
和法考前拍的对比变化真的不要太大
 #港硕日常",2,0.0
dc_00667,"“我擅长感受，却拙于表达”
佩索阿说：“我的内心是一支隐形的交响乐队，我不知道它由哪些乐器组成，不知道我内心中喧响和撞击是怎样的丝竹迸发，是怎样的鼓铎震天。我只知道，自己就是这一片声音的交响。”",2,0.0
dc_00674,"🇭🇰畢業季到了，發現有多簡歷都有點可惜…
在香港做HR，最近看簡歷的時候，發現很多同學其實能力不錯，但簡歷總有些小問題，或者有些真的是在亂投，看多了真的覺得很可惜
空餘時間歡迎來做coffee chat☕️，請我喝咖啡，幫你修改簡歷
 #香港求職   #香港打工人   #香港工作日常   #中环打工人   #我的工作环境",2,0.0
dc_00676,"讀緊HKU但不快樂 求建議
如題，我現在於HKU讀社工系。",2,0.0
dc_00683,"可是我的人生理想是做家庭主妇哎
每天做自己喜欢的饭菜给自己喜欢的人
练练瑜伽
出去逛逛旅旅游
或者宅在家里烤面包
虽然看起来很没出息…",2,0.0
dc_00686,"香港身份让我明白了跨越阶层的意义
Hi，我是ok姐，一个从二线城市来港读硕后留港工作的90后。今天在地铁里看到清洁工阿姨佝偻着背擦玻璃时，突然想和你们聊聊这个刺痛又清醒的话题——「香港身份教会我的阶层真相」。",2,0.0
dc_00692,"🇭🇰港硕倒计时…
香港好吃的蓝莓和格仔饼🧇
春天木棉花开了
好看的日落和海
乱七八糟的日常
 
 #交换春天   #港硕日常   #港硕   #活一些瞬间",2,0.0
dc_00699,"🇭🇰CUHK大二｜谁家好大学放阅读周啦✌🏻😋
哈喽大家好呀~我是凌徐！
校园plog🧩第三则来袭
欢迎订阅05香港🇭🇰女大学生的学习玩耍日常~",2,0.0
dc_00700,"港硕揾实习 day10，应该有实习了
但是一周只干两天，因为是时薪，所以一个月没几个钱，一天office，一天remote，怎么也比在麦当劳炸薯条好
全程粤语面试，面试体验很好，说明我一个多月速成的粤语很有用
 #实习日记   #精神状态岌岌可危   #实习   #上班上班上班  #港硕   #polyu   #24fal",2,0.0
dc_00702,"明天去试工网管 有什么需要注意的吗
从化妆品厂跑路了，在也不进厂了 今天去面试了一个网管的工作一个月到手应该有四千多，真的好讨厌和人打交道的工作 而且我也有点点社恐，如果是试用的话一小时是9块，要怎么做才顺利入职啊啊啊啊。",2,0.0
dc_00703,"宝宝你是一个时间管理大师🥹🥹🥹
趁着学业还不太忙碌的二月
我要认真打打打打工 赚赚赚赚钱💪
#大学生 #计划 #大学生的一周 #上课 #两眼一睁就是干 #时间管理 #兼职",2,0.0
dc_00706,"同事闲聊误发工作群大伙的反应让人暖心
同事好领导也好
#好同事也是好朋友 #有趣的老板 #当代职场人 #同事关系 #社畜 #打工日常",2,0.0
dc_00713,"发现弟弟可能浏览🟡 我该怎么办啊
我弟三年级，我是他姐姐，一个绝望的高中生
家里有一部我很久以前用过的旧手机，一直处于关机状态在某个落灰的角落，前几天家里有事用就把它找出来了，我弟太小没有给他属于自己的手机，偶尔会玩我的平板，玩玩游戏刷点奇葩视频，具体的我也不清楚没有太关注，他上学的时候都不玩。
重点来了，最近几天我发现他在偷玩那个旧手机，小孩的伪装都比较拙劣，比如他在上厕所的时候手里拿着一本书看，但其实旁边就放着那个旧手机（我不是变态啊在他上厕所时闯入，是没纸了给他拿纸正好看到）
据我发现他今天又玩了，我就去翻那个手机想看看他在玩啥，顺便把这个手机收起来（手机荒废很久除了浏览器没有娱乐性软件），他当时就特别着急慌张的跑过来不让我看非说自己要用这个手机，我去翻了浏览器，在历史浏览记录发现四五条今天的记录，几条是像常见的弹窗小网站叫××直播，还有一条是访问安全提醒，给我的最后一击是我退出浏览器又在桌面新建页发现了一个🟡直播软件和西瓜视频（这个倒无所谓），忐忑紧张麻烦害怕直接给我整懵了。他后来站在我椅子旁边和我说话也是手老往裤子里伸，有一下裤子都往下脱了一点，让我骂了一句有点讪讪又做错事的表情提起来了。我去找屏幕使用时间（最后也没找到）想知道他在这些东西上停留了多久，万一只是点错了呢，但是他已经下载了那个软件。他这个年纪好像确实性意识开始萌动了，平时一些下意识的行为就能看出，我对这些行为感到厌恶和不耻，但一想这也正常，因为没有人给他真正科普过性，给予他这方面的引导，我认为这些更适合由父母来做，但是他们没有（可能是年纪偏大比较传统觉得不需要主动去讲这些）
最后这件事我没有和家里任何人说，但我觉得这是一件严肃重要的事，他接触到了太超出的东西，我不知道这些东西会对他产生怎样的影响。
我想知道现在是应该让父母自己发现那个手机上的东西还是我去说，应该怎样开口啊，心里好麻烦#在线求助 #在线求解 #出出主意吧 #真的很着急 #求助贴 #请大家帮忙 #性教育",2,0.0
dc_00723,"🇭🇰香港留學全英文授課，我快繃不住了😭
#香港留學日常
全英文授課，真的太捲了！教授語速飛快，專業術語像機關槍一樣掃射過來，我感覺自己全程都在懵圈，稍微一走神，就直接掉隊，一節課下來，腦子一片混沌，好多內容都似懂非懂的。
最崩潰的是，這邊的學習節奏簡直像開了掛，閲讀任務多到爆炸，一篇又一篇的英文文獻，密密麻麻全是字，看得我眼睛都花了。寫作業和小組討論也全是英文，每次表達觀點都要想破腦袋，就怕説錯一個詞被人笑話。
最近也在努力適應，多看文獻，多練口語，希望快點找到學習節奏。求分享經驗你們是怎麼挺過來的🙏
#香港留學壓力 #全英文授課 #留學適應期#留學生日常#留學香港#香港留學日常",2,0.0
dc_00724,"女儿看到了我给男朋友的备注
#成为妈妈的选择
#有想法轻松发
	
昨天我开着电脑微信
	
女儿跑过来，看到我给“大猪呱师傅” 发了微信消息
（讨论给她买了个大路灯）
	
她先被大路灯给吸引了，让我给她看看是一个啥样的灯。
	
接着她突然问我，“大猪是谁？”
	
我面不改色：“养猪场的员工，我找他买猪肉。”
	
女儿狐疑地看看我，又看看电脑，再看看我。
	
“呵，我看起来很好骗吗？一定是呱呱叔叔！”
	
我随机说了点胡话，例如猪这个字有四种写法，我家养了两头猪，一头是猪，另一头也是猪之类的。
	
女儿：“还有哪头猪？”
	
我：“出书房门往前走右拐进厕所有面镜子，你去看一看。”
	
她咯咯咯咯咯笑起来：“妈妈妈妈你好讨厌。”
	
然后她又扒上来：“可我也觉得你好可爱。”
	
希望她下次遇到她叔，不要指着他说：“hello，呱呱猪”就好了。。。
	
我现在总算理解了，为什么有些追星说离明星作品近一点，离明星本人远一点了。
	
哎，我在这个家还是太红了 
	
#女儿 #女儿和妈妈的日常 #哈哈哈 #绰号 #男朋友 #恋爱 #和女儿的日常 #小学生",2,0.0
dc_00727,"怎么回crush说“哇塞你穿小裙子好漂亮”
怎么回可以给到对方情绪价值呢？",2,0.0
dc_00731,"发现了男朋友给前任的备忘录.....
男朋友一直对我很好，今天无意间看见的，甚至连喜欢的口红色号都记下来了，快用完了记得要补货这种小细节，第一次具象的明白了他们原来爱过这句话，不过过去的就过去了，人当然要向前看@yyy感谢授权分享
#男朋友#前任#备忘录#日常",2,0.0
dc_00736,"女儿：“你们今天亲嘴吗？”
#成为妈妈的选择
	
今天女儿深度打入妈妈社交圈。
俗称和妈妈的朋友们一起吃喝玩乐。
	
这是女儿在确认了妈妈和叔叔的恋爱关系之后，第一次和她叔见面。
上午男朋友来接我们俩。
她摇头摆尾得蹦上车，往后排一坐，过了一会儿又西格格得凑到前排：“嘿嘿嘿，你们今天会亲嘴儿嘛？”
	
我：“。。。”
她：“为什么不亲嘴呢？是因为我在所以会害羞吗？”
我：“。。。不亲！啊呀你管的好多啊。”
	
过了一会儿她掏出来个捏捏
“呱呱叔叔，你看这是我新买的捏捏。”
我：“啊？外婆昨天给你买的嘛？”
她：“是我拿我的好作业和上课的好表现换来的。”
我：“你真棒呀！”
男朋友在开车没注意到
女儿又重复了一遍：“呱呱叔叔，这是我的辅导班积分换的捏捏，它可好玩了。”
我一巴掌打在呱呱的手臂上：“死嘴快夸啊！”
男朋友：“啥？啊啊啊！我们鹅掌真牛！”
女儿这才露出了灿烂又满意的笑容。
	
过了一会儿她又不放心似的，趴到我耳朵边：“妈妈你记得哦，不要把昨天我耍赖给外婆的事情告诉叔叔阿姨哦！不然我要很没面子的。”
	
今天约了朋友中午随便吃个海底捞。
一坐下来鹅掌就骄傲得宣布：“叔叔阿姨我在网上学了很多海底捞要零食的小技巧！”
然后她对服务员眨巴着眼睛说：“阿姨！听说你们的零食很好吃！”
服务员笑咪咪得给她端了一盘零食过来！
叔叔阿姨给她疯狂鼓掌。
	
过了一会儿她又说：“阿姨，我想点绵绵冰！”
服务员说没有，她满脸失望得问：“那有兔子奶冻吗？”
服务员说：“兔子的没有，要不我给你送个蛋仔的吧？”
她又凑过来和我说：“妈妈，我厉害吧！”
我：“你真牛啊。”
	
吃完饭一群人又去逛公园晒太阳。
我带了那个山姆的挖石头玩具让她敲敲敲。
结果她敲半天没敲开来。
叔叔A说：“放着我来！”啪一声就大力出奇迹给她掰开了。
女儿拿着剩下的石膏块一个个悬赏，“还有谁想试试嘛！还有谁想试试嘛！”
几个叔叔们轮番上阵，把她敲了一个礼拜都没敲出来的石头都弄出来了。
我：“你们等着，我这里还有五块大的石膏块，我们下周再见👋。”
	
女儿一会儿在野餐垫上打打滚，一会儿又哈哈哈得凑过来趴在我身上。
我：“你怎么笑起来贼忒兮兮的啦！”
叔叔B：“像她妈妈！”
我：“闭嘴朋友。”
	
她左右看看，用自以为没人听得见但是每个人都能听到的声音扑上来：“妈妈妈妈，真的不亲嘴嘛？”
	
“不！亲！”
	
#女儿 #女儿和妈妈的日常",2,0.0
dc_00744,"小学奥数题，DeepSeek解题花了5分钟！
你知道答案吗？",2,0.0
dc_00746,"宿舍有个碗可搅一搅就可以做的慕斯蛋糕
#宿舍小锅美食 #宿舍美食 #自制甜品 #免烤箱甜品 #慕斯蛋糕",2,0.0
dc_00752,"30岁的生日，看到了男朋友手机
一关系的开始到落幕。最痛苦的时候3天没有吃饭，喝了一瓶可乐，强迫自己运动并吃了两根香蕉，不停流泪，想到就会责怪自己，责怪自己为什么被伤害还爱他，为什么不能像网络上的大女主一样，潇洒的转身就走，但在半个月后的现在，状态已经好了很多。真相颠覆我想象时我认为“这是上天跟我开的玩笑”现在我觉得“这是上天送我的30岁礼物”大龄失恋、被劈腿、情绪反扑痛苦的女孩们不用害怕，多和朋友聊天，多建立更多其它生活支点，多给自己一点时间，一切都会好起来#girlstalk #水瓶座 #失恋自救 #女性成长 #女性力量 #戒断期 #失恋 #情感 #走出内耗 #恋爱脑",2,0.0
dc_00761,"男朋友前任加我微信
之前抖音视奸我不小心点了关注 现在开个小号她还以为我不知道她是谁 还莫名其妙给我评论 额不知道想干嘛
我之前看过我男朋友手机发现他们两个是相亲认识 因为刚在一起我男朋友没给她买裙子分手了 所以我拼命发我男朋友给我买的东西
	
二编：宝宝们不要吵了！大家都没错都是很好的宝宝！等看看她后面会做什么再下判断吧！orz 大家不要伤了和气私密马赛
#关于对象的前任 #微信添加好友 #前任复合 #异性朋友 #下头人离我远点 #网友 #追男生",2,0.0
dc_00777,"一分钟解决乱拉乱尿问题
#新手养狗 #狗狗训练 #养狗人 #宠物清洁 #养狗经验分享",2,0.0
dc_00784,广西最聪明的两兄弟，拒绝百万拆迁赔偿，自己做起了生意，被网友称为广西最牛的两个钉子户。#钉子户 #广西玉林,2,0.0
dc_00793,辞职回农村带女儿爆改十年老房，杂物间变身女儿想要的便利店，阁楼露台打造星空烧烤区……，每一处改造都藏着对生活的热爱，一起期待以后的改变吧！#旧房改造 #农村自建房改造 #梦想中的家#农村自建房#逃离城市#母女日常#便利店装修 #改造农村老房子 #亲子装修 #改造@家居薯,2,0.0
dc_00794,"一不小心来了个HK🇭🇰深度游
#香港 #旅游 #TVB #人生照片",2,0.0
dc_00795,"想在香港买房，求骂醒
背景：普通人，非永居，在香港生活。知道租金在涨房价在跌。不打算要小孩所以两房不是刚需。
	
最近在🇭🇰租房看了好多新房，带着会所健身房游泳池什么的，300尺左右的一个月租下来要18k，买下来500w，首付没什么压力，说实话很心动求骂醒
	
Ps: 以前常住北京，同样价格500w，确实能买到更大的，但是要么太偏要么老破小，完全没有欲望而且现在也跑路了。
#买房推荐 #香港 #香港买房 #香港租房 #求骂醒 #香港房价 #买房需谨慎 #买房建议",2,0.0
dc_00796,"为了这个镜头 和好朋友驱车1800公里拍上了
搁浅的是布鲁威斯号 不是你我的人生 潮水退去 你我终将上岸！",2,0.0
dc_00804,"没什么能耐 为了400平露台选了二楼
七大姑八大姨都说我选错了，应该选八楼 采光好寓意好…
可自从有了这个露台，孩子放学回家就能骑车，我可以养花种菜 过着梦想中的田园生活。
这样的快乐有人懂吗？#二楼 #家的样子 #露台花园 #露台 #田园生活 #花情实况播报 #长期主义的家 #宅家 #装修 #我在小红书住新家",2,0.0
dc_00806,"我已经坐好吗喽思想，请中国大学猛烈教导我！
中国朋友们，我的脑细胞正在接受中国特色教导，请中国大学狠心搅拌我，把知识搅成碎片，塞进我的大脑！#变成吗喽创死所有人 #玛喽的命也是命 #我的梦中情校 #全国大学生 #西交利物浦 #利物浦大学 #外国人来华 #外国人在中国 #学中文 @薯条小助手 @校园薯 @西交利物浦大学",2,0.0
dc_00808,"沉默不代表退让，不要把我当傻der儿！
欠钱不还怎么办？
遇到欠债不还，且vx不回还拉黑，那就不用多说了，直接起诉立案，快的话几天就能追回，传票一到对方就乖乖还💰
--------------------------------------
目前vx账号都是实名认证过的，调取实名认证信息，一般是通过向“法院”申请律师调查令的方式，由“律师”持“律师调查令”进行调查。
-
欠款金额一万元以下，诉讼费只需25元。起诉流程⬇️
🪁小程序搜索“人民法院在线服务”，进行实名认证后选择我要立案
🪁选择审判立案→不愿意调节→为本人申请
🪁选择地方人民法院，案件类型选择民事一审
🪁关键的来了 按照提示上传材料
📑📑📑就可以等待法院审核了🧐
-
🦋🦋🦋对方不来也没关系，法院可以公告送达，缺席审理，缺席判决，拿到生效判决，申请法院强制执行就🉑️以追回欠款💰了
现在对不还钱的人，有以下措施
很多地方都已经实行了限驾令
欠钱不还的人，手机里的余额可以直接冻结划扣。
加大对拒不履行判决的惩罚力度，如果对方有钱就是不还，甚至可以追加他的拒资罪。
祝大家早日拿回属于自己的欠款
#起诉状 #法律服务 #执行 #借条 #老赖无处可逃 #欠钱不还#借钱不还#老赖",2,0.0
dc_00817,"当你月入2万 香港就只是香港
当你月入2万的时候，香港就是香港。
有挤不完的地铁和巴士，住不完的劏房和笼屋。
当你月入10万的时候，香港是繁华璀璨的中环CBD，逛不完的铜锣湾和尖沙咀。
当你月入50万的时候，香港是纸醉金迷的国际大都会，是维多利亚港的璀璨夜景，是太平山顶的奢华晚宴。
所以香港还是香港，只是遇到了不同的你而已。
﻿#香港旅行﻿   ﻿#香港工作﻿   ﻿#香港身份﻿   ﻿#工资﻿   ﻿#香港工资﻿   ﻿#香港生活﻿   ﻿#香港城市大学留学生租房﻿   ﻿#香港移民﻿",2,0.0
dc_00819,"🇭🇰港硕 | 港城举报学术不端后续2
其实我本来不想发这个后续的，可能会让大家失望，不过蛮多人想看我就继续更新下。
	
一路看过来的同学都知道，我本意并没有想要举报她，最初纯粹是生气她找我代写还屏蔽我，在群里怼了她几句，后来她开始发疯乱造谣，加上有很多同学和网友都支持我去跟学校反应她的行为，秉着对港校的处事的信任我就发了邮件。
	
我发邮件前其实身边也有朋友跟我说，不要抱太大期望，学校可能不会处理此事，果真如此。目前的进展是sds让我去向学院反应，mssaps学院已读不回，学校的任课老师采取冷处理的方式。
	
简单转述一下program leader的话：
1. 让我提交更多的证据证明她学术不端，我发的她多次找我代写的聊天记录➕她本人承认找过多次代写的聊天记录不算，然而我们的作业基本都是纸质版，我从哪能找到😂
2. 她对我的造谣属于个人纠纷，哪怕在200人群公开人身攻击也不算，学校不会处理这件事。
	
唯一的好消息是她被同组毕业论文的老师踢出去了，要求个人独立完成毕业论文，本来四个人的工作量要变成她自己完成了，咱也不知道这姐接下来还会不会找代写
	
其实说失望也算不上，说白了这件事情对我日常生活也没有什么影响，学校会选择开除她or选择不处理这件事对我也不会造成什么困扰，我跟她本来就是生活完全没有交集的人。不过确实会对cityu有点无语，盐都不盐了，被骂水硕真的很活该😓
	
再次感谢因为这件事关注我并且鼓励支持我的同学！🙏🏻这件事就告一段落啦，我们还是要把精力多放在自己身上，少去跟不值得的人浪费时间纠缠。
	
也想说，被造谣时，不管是选择忽视还是选择正面回应，都是个人的权利，没有对错之分，也没有必不必要，当事人想要严肃处理也好，选择息事宁人懒得追究也罢，都是自己的选择。有宝子也夸我很坚强，遇到这种事情也没被影响，我只是觉得无论什么事都一定要把自己能量收回，不要因为这些破事导致自己情绪出了问题。
	
最后祝大家天天开心，保持愉快心情！
	
#港硕 #留子的命也是命 #留子精神状态 #香港城市大学 #港城 #cityu #学术不端 #留学是一场孤岛求生 #我的留学生活 #港硕日常",2,0.0
dc_00822,"🇭🇰买房日记一-买房了！
26岁，我在🇭🇰买房了
	
工作三年！上岸了！我在🇭🇰有个小小的家了～
	
电子姐妹们，往后祝我铮铮，祝我昂扬，祝我越来越富！
#不一样的保险从业者 #喜提新房 #香港 #香港买房 #想要一个属于自己的家 #香港生活 #香港",2,0.0
dc_00827,"澳门创业卖汤丨挑战100日50万的第100天
#记录吧就现在
#澳门创业 #汤铺挑战 #创业故事 #餐饮创业 #创业秘诀 #100日挑战 #50万挑战#汤之宝#澳门汤爷 #你有创业梦吗？[PK]#",2,0.0
dc_00830,"双休➕月入31000，沃脱掉了孔乙己的长衫
#教培转行 #女生职业发展 #女性友好的工作 #职业发展前景 #适合女生的工作 #大专 #离职人的精神状态 #我离职了 #幼师转行 #跨行业转行   图片来源@冰雪碧",2,0.0
dc_00837,"快要派公屋了，今天收到房协的信
大家都有没有申请房协的公屋🤔
#香港居屋 #香港公屋 #香港房協公屋",2,0.0
dc_00843,"想跟穿搭哥谈恋爱，哪怕是为了带出去有面子^_^
	
身边男的都好土啊,毫无穿搭可言也不会理解你的穿搭，会穿搭的又好多都是gay，姐姐这辈子能谈上潮男吗？😅",2,0.0
dc_00849,"求解
从高中开始谈的男朋友，现在大一了，这周末准备一起去玩，可以一起住吗？",2,0.0
dc_00863,"在上海，让男朋友工资达到月入2W，高嘛？
#上海#上海同城#同城热点#月薪#工作收入",2,0.0
dc_00907,"求帮助
事情是这样的，我们小组加上我有六个人，其中一个是我的室友，另外四个是刚认识的组员。
我们小组一共有三个需要共同完成的作业，presentation，poster，还有一个presentation的reflection，现在已经进行到poster结束了之差reflection了。
在第一个作业pre的时候，除了我和我室友，其他四个人需要我们一直催命一样的催着完成，在pre的前两个小时才勉强搞完。内容大多还是AI生成，整个ppt全都是大段文字，没有任何图片等，reference也是催了半天才加上去，最后加上去的格式没有一个是对的，我看不下去要求他们把出处网址发我我来改，尽管这样也没有人发我，后面我一个个自己在网上找的有些还没找到。其中有一个人他做的内容完全偏题，很多人也是照念ppt，我跟我我室友提出问题，她总是说无所谓不用改，我也是没办法。
到了poster，我觉得pre分数肯定不高，他们又经常已读不回，所以我自己提出我来画整个poster，那四个人做research，我室友写字。我再三提醒要给到我文字的时间但是他们在我提出且时间充裕的ddl之前没有发我，我无法开始画，直到我发火才发我他们用AI一分钟生成的文字，整个poster我用了整整两天才独自一人在展示的前一天晚上画完，而展示需要的reference和ppt也是我一人制作，我告诉他们要说什么。Reflection的时间延迟提交了，现在还没有人开始做，我为了保证能准时高质量提交选择了conclusion的part以修改整篇文章督促他们按时完成。
	
这组的作业我一人花费最多时间，但老师每个人给的分数都以小组总分数一样，没有个人区分的分数，我感到不公平，现在的想法就是和想和老师说明情况，但是计划是在所有小组作业提交完反应，不要求取消他们的成绩（毕竟他们也做了一些），但是希望可以给我区别于他们的成绩（有个更高分数），我第一次遇到这种情况身边也没有案例，不知道这种请求符不符合规定，也不知道该如何去跟老师说能让她不怎么反感和具体的计划，有没有友友能帮帮我给我点建议🙏",2,0.0
dc_00918,"受够了被视奸
双非工科跨考
一开始考研选的学校是另一个双非觉得211考不上
前男友985保研
一直想让我考211并且多次激将法
然后不想被他搞心态就在三月份分手了
期间全平台拉黑
七八月考研期间快报名的时候
在老师的建议下选了另一所211
只告诉了几个朋友（没有前男友联系方式）
天天在微博发疯但也没说过自己换学校了
今天复试线出来没过五分钟立马在垃圾箱收到前男友消息
考完试打王者在王者营地也天天都有他访问记录
后来也打听到他老早就知道我考研分数了
崩溃了我感觉我怎么样都会被视奸
本来想争口气但是现在不仅很破防还很害怕
感觉不管是能考上还是找工作都会被视奸
已经分手一年了不知道怎样才能摆脱这样的人
他现在拒绝接电话也拒绝告诉我什么方式查我分
感觉已经很没安全感很可怕",2,0.0
dc_00948,"25届就这简历还找不到工作呢……
本人正在去深圳线下面试过程中
看到自己简历，求职两年，破如防
	
这是我最后一次线下面试
之后也不想再折腾了
真不行，我就真的去自己干了
毕竟所谓找工作保底
本身就是没有真正破釜沉舟的勇气
	
找工作所需的能力和创业所需的能力
是完全不一样的
只是在后者我更能爽到一些
而之前在腾讯音乐的实习
哈哈我在日本录了10分钟的吐槽视频都没讲完
这工作谁爱干谁干😋",2,0.0
