id,content,gt,predicted
dc_00673,"在闲鱼骚扰朋友真的好爽
早上刷闲鱼结果刷到了朋友的账号，对不起我第一反应就是上去骚扰。
喜提一顿痛骂，好爽……
建议大家和亲友都在闲鱼上聊天。理由如下：1.可以看到对方是否已读不回；2.可以看到对方什么时候上线背着你和别人偷情；3.可以视奸对方有没有出物偷偷发财；4.可以伪装成买家玩弄对方感情。
 #闲鱼   #聊天记录  #聊天日常    #网络交易需谨慎   #挂那些让人无语的  #骗子无处不在谨防上当受骗",2,1.0
dc_00675,"你也有博主病吗。
1. 不管吃饭还是学习还是干啥 习惯把构图摆的好看 然后咔嚓一张",2,1.0
dc_00679,"🇭🇰挑战最快mkt面试-五分钟结束版
面试前准备了n多问题
结果面试一个都没问
只让自我介绍+到岗时间
面试官0介绍
一头雾水的就结束了
 
气死我了[生气R][生气R][生气R]在香港也碰到这么不尊重人的面试官
 #面试   #找实习   #面试日常   #面试求职",2,1.0
dc_00680,"🇭🇰香港这个公司经历了什么？
 #求职   #留学生求职   #香港招工   #香港搵工",2,1.0
dc_00681,05女大学生周末宅寝一天,2,1.0
dc_00688,"🇭🇰港硕友友们如果不喝饮料都喝什么啊……
感觉最近上学每天喝含糖饮料喝的好多，好怕自己得糖尿病啊[哭惹R] 而且脸还会变浮肿…但是纯喝水又觉得没意思，你们都在喝啥呀？？",2,1.0
dc_00689,"《香港中学似乎就是场电影🎬》
入场：沉默的码头",2,1.0
dc_00691,"🙄🇭🇰香港办公室天天上演宫斗剧
港女A和港女B之前因为某事闹翻，此后工作沟通仅用邮件，从来不当面说话。",2,1.0
dc_00694,"上课不过就是换个地方玩手机罢了
大学生们你们是不是觉得也这样[捂脸R][捂脸R][捂脸R]谁能来和我共鸣一下
 
 #本来上学就烦   #没课的时候   #上课日常   #大学生精神   #上课精神状态   #上课   #大学生上课的状态   #大学生早八精神状态   #大学生就该这样",2,1.0
dc_00696,"港硕日记🇭🇰｜到底是谁把我的觉睡了
本周碎碎念🌸：
·
不知道为什么最近总是失眠睡不着
每天说着每天早半个小时睡觉
结果还是熬到凌晨",2,1.0
dc_00705,"我说你们有些hr不要太搞笑了哈哈哈哈
一切的一切都要从那个该死的实习证明说起🙃
#大学生找工作现状 #精神状态良好找工作 #应届生#面试日常",2,1.0
dc_00707,"和crush对象出去玩，对方问我是不是刚醒我说
“你咋知道的”
他说你腿上有床罩的印，我晕死了…
切记出去玩别穿短裙….
#crush #日常 #被自己无语住了",2,1.0
dc_00710,"男友拍照 生死难料 ｜ 拍成这样我真的冤吗
谁能来教教，怎么才能不被嫌弃，可这就是糖水片呀#男朋友是最好的摄影师 #樱花拍照",2,1.0
dc_00711,"当我删了暧昧对象后
#爱情故事分享 #和crush聊天 #暧昧对象
🌟一万颗甜甜圈",2,1.0
dc_00714,"异地恋和男朋友吵架
不知道到底是谁的错，真的很心累#恋爱的落差感 #异地恋 #情感问题",2,1.0
dc_00717,我大腿内侧有一道疤，你想看吗？无关我晦涩的过往，残缺的记忆，也没有人欺负我霸凌我，那是我的季巴#正常穿搭无不良价值观 #正常穿搭可出门 #正常穿搭没有不良影响,2,1.0
dc_00720,"我对自己的身材舒适区产生了误解
以前的我一直以为自己出不了萝莉
#拉菲 #碧蓝航线",2,1.0
dc_00721,"可以帮我把后面的7-11换成罗森吗？
在富士市拍的，总觉得罗森那个招牌蓝色的和富士山更配。求大神换个招牌。#p图大神#富士山罗森",2,1.0
dc_00726,"爸爸的心都要碎了🥺
#人类幼崽可以多可爱 #萌娃日常 #骗你生女儿 #可怜弱小又无助",2,1.0
dc_00740,"用deepseek挑战是否悖论！
#人工智能 #deepseek #AI",2,1.0
dc_00742,"喜欢我的男生半夜发了这样一段话
家人们，这个男生说喜欢我，一开始夸我好看，我拒绝他了。昨天突然给我发了这样一段话，我不知道他哪句话是真的。有点自我怀疑了。",2,1.0
dc_00754,"如图 男朋友不能接受我穿的比较xing感
我男朋友不能接受我穿得比较xing感
	
他是那种思想比较保守的人 不太能接受，而我是那种比较开放的人 穿搭偶尔也偏向欧美风那种 父母也是思想开放的
	
他对我挺好的 就是这方面我不太能接受 我该怎么办
	
二更
昨天晚上和他吵了一架 他妥协了 他说他以后不管了 但是还是看得出他不是因为真的心甘情愿 我也让了一步换了一件衣服
#现在的男朋友 #尊重女性穿衣自由 #感情观 #感情问题 #感情树洞 #你能不能接受另一半穿衣自由[PK]#",2,1.0
dc_00757,"如果男朋友特别胆小没办法推进关系怎么办
	
不敢牵手不敢拥抱不敢接吻，问题是我也不是主动的人，我特被动。。。。然后我俩就卡住了。。。
	
#相亲 #男朋友 #怎么处理人际关系 #情感问题 #和异性相处",2,1.0
dc_00759,"女儿朋友圈屏蔽了我，该问她吗？
一直觉得和女儿关系挺好，有时候像朋友一样聊天，今天想看看她的朋友圈，结果点进去变成了空白，真的没想到她屏蔽了我，心里有点难受，我知道她玩小红书，之前问过她叫啥打哈哈过去了，我反思自己，感觉我们对她挺好的啊，学习压力大不逼迫她，健康就好，成绩没那么重要，想要啥给买，平常关心陪伴也有，为什么连朋友圈也不给我们看呢，是防着我们吗？我安慰自己但是心里还是不得劲，以前没屏蔽的时候她日常也就发和同学们的，或者吃了啥玩了啥，我想不通，要不要问问她，看她怎么说#初中生 #朋友圈屏蔽 #母女关系",2,1.0
dc_00760,"外卖被偷了男朋友叫我下次注意点
本人在图书馆学习，点了校内外卖送到宿舍楼下（无监控），外卖送到宿舍楼下，与我达到宿舍楼下相隔十分钟，期间外卖被偷了。
我给商家打电话，商家抱怨我拿的迟，说给我再送一份，这个时候我心情有些不佳，给对象发消息说外卖被偷了，就发生了如上聊天记录。
我闺蜜说我没问题，我对象舍友说我对象没问题，想聆听一下广大网友的心声#偷东西可耻 #大学生 #外卖被偷 #情侣 #求助",2,1.0
dc_00771,"儿子Poly第一年GPA 只有1.56 , 还有机会进新加坡私人大学吗？IT 科目。",2,1.0
dc_00773,"香港新樓只需88萬‼️是什麼坑嗎？
萬科大埔新盤「上然」開放式劈到得88萬元，呎價3500元！不過原來要買了4房先可以用這個價多買多一間開放式，4房873呎最平988.8萬元。
	
如果兩間最平加起來平均呎價$9590
但這個位置確實麻麻，你們會不會買大送個細？
	
#房产投资 #香港房子 #香港投資 #香港生活 #香港旅行 #房价 #香港",2,1.0
dc_00774,"🍐PolyU香港理工大学能偷偷哭的地方
“谢邀刚刚哭完一场好多了”
破梨这些地方可以作为你💡 隐秘的情绪出口~
ㅤ
1️⃣ Z座天台·落日回收站
📍电梯按顶楼→推开灰色铁门
🌇黄昏6点整！维港晚霞像打翻的橘子汽水，哭到抽搐时就抬头看看吧（带罐装奶茶，铁皮罐捏扁超解压）
ㅤ
2️⃣ 赛马会创新楼·镜面迷宫
🪞三楼玻璃走廊尽头拐角，菱形镜面会分裂身影
💔适合哭到恍惚时去，看无数个自己一起流泪反而笑了（小心别撞到镜子！）
ㅤ
3️⃣ 校外九龙公园·猫猫陪哭
🐾超多流浪猫猫猫，
🍙带着鱼干罐头去，一边抽泣一边被猫爪按手安慰
	
有需要的宝宝也可以直接去polyu的心理咨询室有单独的房间，约了放心去哭
🔖 收藏备用，记得你哭塌的角落，总藏着别人修补好的勇气
﻿#香港留学﻿ ﻿﻿#polyu﻿﻿#香港理工大学﻿ ﻿#留学生精神状态﻿ ﻿#留学生日常﻿ ﻿#哭﻿ ﻿#港理工﻿ ﻿#香港留学生﻿ ﻿#留学生那些事﻿ ﻿#港硕﻿",2,1.0
dc_00775,"一张图得罪所有留学生系列‼️
大家还听过哪些让人无语的偏见，评论区一起吐吐槽，让更多人了解真实的留学生！#留学申请指南 #香港升学规划 #香港升学 #一键查询留学生精神状态 #国内外差异 #当代留学生现状 #留学的价值 #留学生精神 #留学改变命运 #留学生那些事",2,1.0
dc_00779,"爸妈以为我在东莞塘厦过得很差……
#老破小 #老破小改造 #旧房翻新 #老破小翻新 #原来家是这样的 #东莞 #老房子改造",2,1.0
dc_00781,"狗届霸凌
家里没有一个喘气的能逃得过邪恶吉娃娃的霸凌#幸好当时拍下来了 #吉娃娃 #吉娃娃日常 #狗狗社交 #霸凌 #狗狗霸凌 #约克夏 #小体约克夏",2,1.0
dc_00782,"模特回家之后，是不是自己先狂笑半小时啊？
尊的好神金好喜欢
	
8min超长纯享版
	
#陶身体 #抽象 #神金 #精神状态 #精神状况 #上海citywalk #上海周末 #周末去哪儿 #到底谁能忍住不笑啊 #全身都是戏",2,1.0
dc_00788,"中式恐怖…真的处处透露着诡异
一进金融博物馆就莫名的很难受喘不上气
头晕想找地方出去呼吸新鲜空气
真的是中式恐怖…
#沈阳 #沈阳旅游 #旅游 #金融博物馆 #博物馆 #博物馆打卡 #春天就要上春山 #历史文化 #中式恐怖 #恐怖",2,1.0
dc_00789,"香港理工 你的劝退信是批发的吗
本科生注意啦!GPA连续两个学期低于1.7，警报拉响!
研究生们也别放松，GPA低于2.85(也有说法是2.0，具体以学校通知为准)，劝退通知书可能就在路上了!
同一门课程补考不过，或者连续三次挂科?别犹豫，劝退名单上见!
	
学术不端两次及以上?
学校零容忍，直接劝退不商量!
一
被劝退怎么办?别慌，有招儿!
冷静分析:先搞清楚自己被劝退的具体原因，是成绩问题还是学术不端?
申诉准备:大多数情况下，你还有一次申诉机会!收集好所有能证明你情况的材料，比如平时成绩、作业、查重报告等。
积极申诉:撰写申诉信，表达你的诚意和决
心，附上证据，按时提交给学校。
寻求帮助:如果自己不擅长处理这些，可以找
专y的留学申诉机构帮忙，提高成功率。
	
重修or复读?你的选择呢?
如果是因为成绩问题被劝退，可以考虑在退学后一年以上重新申请入学，争取一次重修的机会。
	
注意!每门课程只有两次重修机会，且蕞终只计算蕞高分。但dissertation-type的课程是不允许重修的哦!、退费问题也重要!
	
被劝退后，别忘了关注退费问题。不同情况退费政ce不同，务必咨询学校相关部门了解清楚。
一
❤️小贴士🈶问ti🙋
#留学 #留学生 #开除劝退申诉 #挂科劝退 #补考挂科被开除 #劝退开除 …",2,1.0
dc_00790,"这哥P了个雅思就冲了……
相当炸裂相当old school，P了个成绩单就递上去换uncon了。
	
院校con的分数真的是比较低的，差不多就是完成课程所必要的语言能力。好奇通过这种方式入学了，真的听得懂课么……
	
如果录取的时候的成绩与后续的学术能力、成绩严重不符，是会被审查的，之前HKU经管学院就是这么发现的猫腻。
	
现在港校对假材料非常严格，不要心存侥幸心理，包括学术成绩单、语言成绩、实习证明、竞赛成果、读海本看签证等等。即便侥幸入学，未来依旧可能会被查到，为了个学历一辈子头顶玄个审判，真的没必要。
#香港留学 #香港留學 #留学香港 #留學香港 #留学",2,1.0
dc_00797,"PolyU破梨哪些地方适合哭😭？
⭕校内相对安静的地方
1️⃣图书馆高层角落
PolyU图书馆（李嘉诚楼）的高层（如6楼或以上）通常人较少，靠窗的座位或书架间的角落相对隐蔽。
2️⃣教学楼空教室或楼梯间
部分教学楼（如HJ或GH座）的非授课时间空教室，可以选择靠窗位置，或高层楼梯间（较少人经过）。
3️⃣VA大楼天台（需确认开放）
VA大楼（设计学院）有时开放天台区域，视野开阔且人少（但需提前确认是否允许进入）。
4️⃣校园花园或绿化区
如赛马会创新楼外围的小花园，或Z座旁的绿化带，白天人流量低的时候可以停留发泄情绪。
5️⃣体育馆更衣室或休息区
体育馆（STU）非高峰时段的更衣室隔间或角落，适合短暂调整情绪，还可以休息一会儿。
	
⭕校外适合散心的地点
1️⃣红磡海滨长廊
从PolyU步行约10分钟可达，傍晚或工作日人少，面对维港的视野能让人平静。
2️⃣黄埔号商场顶楼平台
黄埔天地附近的商场顶楼（如黄埔号船形商场），露天平台较安静。
3️⃣佛光街公园
位于何文田的小型公园，绿树环绕，适合独处。
4️⃣咖啡店或24小时快餐店
红磡附近的NOC Coffee Co.、麦当劳（宝其利街分店）二楼角落，可选择非高峰时段。
	
亲爱的留学生们🤗，香港是一座快节奏的城市，但你的感受值得被重视，照顾好自己❤️才是最重要的第一步！
I wish you to ride the waves and rush towards the infinite vast scenery.✨（“祝你踏浪而行，奔向无限浩渺的风景。”）🌷
	
﻿#polyu﻿ ﻿#香港留学﻿ ﻿#香港留学生﻿ ﻿#香港理工大学﻿ ﻿#留学生精神状态﻿ ﻿#留学生日常﻿",2,1.0
dc_00801,"香港🇭🇰买楼，真崩溃
人太多，谁也在这
#楼盘 #买房人的心态 #一手楼盘 #投资买房 #楼市",2,1.0
dc_00802,"本以为遇到宝，结果越来越不对劲
﻿#动物﻿",2,1.0
