target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share
NEUTRAL,tutorial_information,干货,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,20,18,18,UP,0.357
NEUTRAL,tutorial_information,怎么做,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,25,27,19,DOWN,0.38
NEUTRAL,tutorial_information,指南,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,48,36,23,UP,0.449
NEUTRAL,tutorial_information,攻略,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,191,97,146,UP,0.44
NEUTRAL,tutorial_information,教程,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,48,33,38,UP,0.403
NEUTRAL,tutorial_information,整理,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,67,42,33,UP,0.472
NEUTRAL,tutorial_information,方法,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,78,47,46,UP,0.456
NEUTRAL,tutorial_information,模板,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,21,7,6,UP,0.618
NEUTRAL,tutorial_information,步骤,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,16,7,8,UP,0.516
NEUTRAL,tutorial_information,测评,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,21,12,13,UP,0.457
NEUTRAL,tutorial_information,清单,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,24,3,13,UP,0.6
NEUTRAL,tutorial_information,笔记,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,104,58,62,UP,0.464
NEUTRAL,tutorial_information,经验贴,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,6,1,0,UP,0.857
NEUTRAL,tutorial_information,资料,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,33,44,13,DOWN,0.489
NEUTRAL,tutorial_information,避坑,neutralizer_frame,Wmatrix/USAS information+XHS,信息/教程语体通常缺少 reader-poster standing，能防止 LLM 把领域词误判为比较。,3,若教程开头强展示个人优势，如'我拿到港大 offer 后...'，不要完全中和。,15,6,11,UP,0.469
UP,achievement_elite_education,211,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,6,24,8,DOWN,0.632
UP,achievement_elite_education,985,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,8,27,9,DOWN,0.614
UP,achievement_elite_education,GPA,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,11,14,1,DOWN,0.538
UP,achievement_elite_education,offer,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,106,57,28,UP,0.555
UP,achievement_elite_education,上交,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,3,8,2,DOWN,0.615
UP,achievement_elite_education,上岸,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,45,40,14,UP,0.455
UP,achievement_elite_education,保研,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,11,15,5,DOWN,0.484
UP,achievement_elite_education,全奖,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,6,0,2,UP,0.75
UP,achievement_elite_education,剑桥,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,7,3,0,UP,0.7
UP,achievement_elite_education,北大,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,32,6,6,UP,0.727
UP,achievement_elite_education,博士毕业,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,33,2,3,UP,0.868
UP,achievement_elite_education,哈佛,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,10,5,5,UP,0.5
UP,achievement_elite_education,复旦,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,10,6,4,UP,0.5
UP,achievement_elite_education,奖学金,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,22,17,2,UP,0.537
UP,achievement_elite_education,录取,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,25,31,4,DOWN,0.517
UP,achievement_elite_education,成功上岸,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,5,0,0,UP,1.0
UP,achievement_elite_education,拟录取,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,3,5,1,DOWN,0.556
UP,achievement_elite_education,拿到了,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,18,17,8,UP,0.419
UP,achievement_elite_education,毕业快乐,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,16,0,4,UP,0.8
UP,achievement_elite_education,清华,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,36,7,7,UP,0.72
UP,achievement_elite_education,港大offer,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,1,1,0,DOWN,0.5
UP,achievement_elite_education,港硕,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,107,116,96,DOWN,0.364
UP,achievement_elite_education,牛津,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,11,0,1,UP,0.917
UP,achievement_elite_education,硕士毕业,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,3,2,2,UP,0.429
UP,achievement_elite_education,第一名,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,7,2,1,UP,0.7
UP,achievement_elite_education,绩点,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,10,11,2,DOWN,0.478
UP,achievement_elite_education,考过了,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,0,0,0,,
UP,achievement_elite_education,逆袭,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,39,23,5,UP,0.582
UP,achievement_elite_education,高分,domain_frame,XHS+USAS achievement,成就/教育资源把帖主放在更高相对位置，常触发读者向上比较。,3,若文本是教程、经验分享、申请攻略，需看是否仍突出帖主优势；纯步骤说明可降权。,15,10,6,UP,0.484
UP,appearance_body_success,上镜,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,10,5,9,UP,0.417
UP,appearance_body_success,发量,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,1,2,2,DOWN,0.4
UP,appearance_body_success,变好看,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,2,5,1,DOWN,0.625
UP,appearance_body_success,变漂亮,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,4,7,1,DOWN,0.583
UP,appearance_body_success,变美,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,35,16,14,UP,0.538
UP,appearance_body_success,回头率,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,1,2,0,DOWN,0.667
UP,appearance_body_success,天鹅颈,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,0,,
UP,appearance_body_success,女明星,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,24,2,5,UP,0.774
UP,appearance_body_success,妆容,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,37,22,25,UP,0.44
UP,appearance_body_success,拍照好看,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,2,1,2,NEUTRAL,0.4
UP,appearance_body_success,有效变美,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,0,,
UP,appearance_body_success,氛围感,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,102,40,43,UP,0.551
UP,appearance_body_success,漫画腿,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,0,,
UP,appearance_body_success,爱豆同款,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,2,NEUTRAL,1.0
UP,appearance_body_success,瘦下来,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,8,3,0,UP,0.727
UP,appearance_body_success,瘦了,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,23,12,4,UP,0.59
UP,appearance_body_success,瘦到,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,3,0,0,UP,1.0
UP,appearance_body_success,皮肤变好,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,2,0,0,UP,1.0
UP,appearance_body_success,直角肩,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,0,,
UP,appearance_body_success,神仙颜值,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,6,0,0,UP,1.0
UP,appearance_body_success,穿搭,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,147,94,84,UP,0.452
UP,appearance_body_success,素颜也,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,3,0,0,UP,1.0
UP,appearance_body_success,被夸,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,6,0,0,UP,1.0
UP,appearance_body_success,身材管理,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,2,0,2,NEUTRAL,0.5
UP,appearance_body_success,逆袭变美,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,0,,
UP,appearance_body_success,韩味,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,0,0,1,NEUTRAL,1.0
UP,appearance_body_success,马甲线,domain_frame,UPACS+LIWC body+XHS,UPACS 指向更好看的他人/身体；小红书中变美、身材、穿搭成功是典型上行 cue。,3,若出现容貌焦虑/自卑/失败共现，转入 appearance_downward 或 mixed。,11,0,1,UP,0.917
UP,career_income_success,入职,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,64,23,24,UP,0.577
UP,career_income_success,创业成功,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,0,0,0,,
UP,career_income_success,副业收入,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,0,0,0,,
UP,career_income_success,升职,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,5,8,6,DOWN,0.421
UP,career_income_success,大厂,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,41,20,10,UP,0.577
UP,career_income_success,奖金,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,9,1,2,UP,0.75
UP,career_income_success,存款,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,21,17,4,UP,0.5
UP,career_income_success,实习offer,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,2,0,0,UP,1.0
UP,career_income_success,工资翻倍,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,0,0,0,,
UP,career_income_success,年薪,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,6,3,1,UP,0.6
UP,career_income_success,接到offer,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,0,0,0,,
UP,career_income_success,搞到钱,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,0,0,0,,
UP,career_income_success,搞钱,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,13,6,2,UP,0.619
UP,career_income_success,攒了,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,10,5,2,UP,0.588
UP,career_income_success,收入,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,49,51,13,DOWN,0.451
UP,career_income_success,月薪,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,13,18,15,DOWN,0.391
UP,career_income_success,百万,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,26,11,7,UP,0.591
UP,career_income_success,自由职业,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,2,2,0,DOWN,0.5
UP,career_income_success,被猎头,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,0,0,0,,
UP,career_income_success,财富自由,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,19,2,4,UP,0.76
UP,career_income_success,赚了一千,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,1,0,0,UP,1.0
UP,career_income_success,转正,domain_frame,LIWC money/work+XHS,金钱、工作和成就类资源直接构成 relative standing。,3,金额/职位若与第一人称收获绑定，偏 UP；若是泛泛理财教程，偏 NEUTRAL。,6,5,1,UP,0.5
UP,high_resource_lifestyle,Airbnb,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,10,0,1,UP,0.909
UP,high_resource_lifestyle,LA,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,11,0,8,UP,0.579
UP,high_resource_lifestyle,买房,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,32,45,16,DOWN,0.484
UP,high_resource_lifestyle,五星酒店,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,2,2,0,DOWN,0.5
UP,high_resource_lifestyle,人生照片,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,33,10,10,UP,0.623
UP,high_resource_lifestyle,伦敦,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,40,18,17,UP,0.533
UP,high_resource_lifestyle,住在喜欢的地方,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,0,0,0,,
UP,high_resource_lifestyle,冰岛,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,9,1,3,UP,0.692
UP,high_resource_lifestyle,别墅,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,27,9,10,UP,0.587
UP,high_resource_lifestyle,劳力士,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,2,0,1,UP,0.667
UP,high_resource_lifestyle,商务舱,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,2,1,2,NEUTRAL,0.4
UP,high_resource_lifestyle,大平层,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,10,0,1,UP,0.909
UP,high_resource_lifestyle,头等舱,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,6,0,1,UP,0.857
UP,high_resource_lifestyle,奢侈品,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,20,15,5,UP,0.5
UP,high_resource_lifestyle,定居,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,4,3,1,UP,0.5
UP,high_resource_lifestyle,定居LA,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,1,0,0,UP,1.0
UP,high_resource_lifestyle,巴黎,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,29,8,10,UP,0.617
UP,high_resource_lifestyle,度假,domain_frame,USAS money/travel/leisure+XHS,高资源生活方式会把日常展示变成可比较的生活水平信号。,3,旅游攻略/酒店测评不自动 UP；第一人称拥有、享受、长期居住更强。,47,15,23,UP,0.553
